time,x,y,z,roll,pitch,yaw,u,v,w,p,q,r,x_ref,y_ref,z_ref,yaw_ref,tracking_error_m,velocity_error,yaw_error,reward,T1,T2,T3,T4,T5,T6,controller_wall_time_s,controller_cpu_time_s,controller_frequency_hz,controller_prepare_time_s,controller_solver_time_s,controller_post_time_s,controller_success,controller,controller_wall_time_ms,controller_cpu_time_ms,dt_s,dt_ms,equivalent_rate_from_wall_hz,wall_utilization_pct,cpu_utilization_pct,wall_deadline_miss,cpu_deadline_miss
14.4,0.85189366,-0.4965693,-0.52541286,-0.0027047922,-0.007105344,-2.1818984,0.31436306,0.26743662,0.0008608889,0.028224112,0.011259561,-0.31345835,0.83138347,-0.4619991,-0.5,-2.5388732,0.0475560873746871,0.5134908556938171,0.3569748401641845,-2.285172605584571,-9.0945215,23.16933,3.9920306,10.078044,-1.6963289,-5.1903524,2.7082976885139946e-05,2.6999999999999247e-05,36923.5628801458,1.00000761449337e-06,2.1625019144266844e-05,3.915978595614433e-06,1,SMC,0.027082976885139946,0.026999999999999247,0.09999999999999964,99.99999999999964,36923.5628801458,0.027082976885140043,0.026999999999999344,False,False
14.5,0.8467594,-0.53740793,-0.5254141,0.0016239227,-0.00683516,-2.215173,0.36392507,0.19227584,-0.0020778337,0.04092289,0.0036018132,-0.3327295,0.8229548,-0.4675263,-0.5,-2.5836997,0.0780767649412155,0.5118387341499329,0.3685266971588135,-2.3137277952748825,-8.493926,22.560093,5.6482096,8.417956,1.1363701,-3.0924094,2.7250032871961594e-05,2.799999999997249e-05,36697.20343819956,1.0420335456728935e-06,2.170802326872945e-05,3.999972250312567e-06,1,SMC,0.027250032871961594,0.02799999999997249,0.09999999999999964,99.99999999999964,36697.20343819956,0.02725003287196169,0.027999999999972592,False,False
14.6,0.83198035,-0.577229,-0.52535754,0.0053949226,-0.007190741,-2.2483542,0.40713105,0.12104692,-0.00241398,0.035442036,-0.0040946295,-0.33179748,0.8143409,-0.47263277,-0.5,-2.6294198,0.109062060713768,0.522614598274231,0.3810656070709228,-2.3391837153532773,-11.755451,25.819002,2.3866844,11.6768675,1.5560673,-3.2217166,2.7125002816319466e-05,2.6999999999999247e-05,36866.35561926507,1.04197533801198e-06,2.1667045075446367e-05,3.875000402331352e-06,1,SMC,0.027125002816319466,0.026999999999999247,0.09999999999999964,99.99999999999964,36866.35561926507,0.027125002816319563,0.026999999999999344,False,False
14.7,0.80832505,-0.6153461,-0.525072,0.008735063,-0.008119165,-2.28466,0.4452745,0.054650296,-0.0006409548,0.030790754,-0.011242718,-0.36299494,0.8055438,-0.47731388,-0.5,-2.6758766,0.1403183043003082,0.5433107018470764,0.391216516494751,-2.3581707077270058,-6.908649,20.971254,7.2334867,6.829119,1.8782656,-3.1963472,2.716702874749899e-05,2.6999999999999247e-05,36809.325351491025,1.0420335456728935e-06,2.170802326872945e-05,3.958004526793957e-06,1,SMC,0.02716702874749899,0.026999999999999247,0.09999999999999964,99.99999999999964,36809.325351491025,0.027167028747499086,0.026999999999999344,False,False
14.8,0.7763903,-0.6510135,-0.524467,0.011167735,-0.009638292,-2.3179665,0.47871727,-0.007820071,0.002231289,0.021622557,-0.018099884,-0.33290642,0.7965655,-0.48156548,-0.5,-2.7228944,0.1723899692296981,0.5703332424163818,0.4049279689788818,-2.3761582318342915,-14.908649,28.971254,-0.7665135,14.82912,0.73151064,-3.4676168,2.716702874749899e-05,2.799999999997249e-05,36809.325351491025,1.04197533801198e-06,2.1707965061068535e-05,3.875000402331352e-06,1,SMC,0.02716702874749899,0.02799999999997249,0.10000000000000142,100.00000000000142,36809.325351491025,0.027167028747498604,0.027999999999972092,False,False
14.9,0.73694783,-0.6837067,-0.52383745,0.0137102995,-0.011577193,-2.3574455,0.50791633,-0.06716433,0.002150509,0.021620598,-0.023796419,-0.39453146,0.78740793,-0.48538366,-0.5,-2.7702804,0.2060254216194152,0.6011931300163269,0.412834882736206,-2.3876976640009806,-6.908649,20.971254,7.2334867,6.829119,1.1730394,-2.4649558,2.6999972760677338e-05,2.6999999999999247e-05,37037.07440240074,1.04197533801198e-06,2.1540967281907797e-05,3.875000402331352e-06,1,SMC,0.026999972760677338,0.026999999999999247,0.09999999999999964,99.99999999999964,37037.07440240074,0.026999972760677435,0.026999999999999344,False,False
15.0,0.6907716,-0.7129883,-0.5233438,0.015142426,-0.014036457,-2.3923907,0.5337387,-0.1188015,0.00038595055,0.010275677,-0.029380959,-0.34905878,0.7780732,-0.48876506,-0.5,-2.817831,0.2417489886283874,0.6339878439903259,0.4254403114318847,-2.398936395211112,-14.908649,28.958296,-0.7665135,14.816159,-0.45645204,-3.6946244,2.462504198774695e-05,2.399999999996849e-05,40609.06781387763,9.170034900307656e-07,1.9666040316224095e-05,3.583962097764015e-06,1,SMC,0.02462504198774695,0.02399999999996849,0.09999999999999964,99.99999999999964,40609.067813877635,0.024625041987747037,0.023999999999968578,False,False
15.1,0.63883466,-0.7385866,-0.523076,0.016852824,-0.01680758,-2.432799,0.55462,-0.16633819,-0.0025883107,0.01143227,-0.033826016,-0.40357763,0.7685634,-0.49170658,-0.5,-2.8653362,0.2798424363136291,0.6653017997741699,0.4325370788574219,-2.4020615004847756,-13.661633,20.958296,0.48050293,6.8161597,0.14759263,-2.7748425,3.300001844763756e-05,3.300000000000525e-05,30303.01336306038,1.3750395737588406e-06,2.704199869185686e-05,3.958004526793957e-06,1,SMC,0.03300001844763756,0.03300000000000525,0.09999999999999964,99.99999999999964,30303.01336306038,0.033000018447637676,0.033000000000005365,False,False
15.2,0.58548135,-0.7572384,-0.5231641,0.017803939,-0.020124983,-2.471505,0.5263489,-0.20582654,-0.006261245,0.0030059528,-0.039691105,-0.38638937,0.75888073,-0.49420562,-0.5,-2.9125845,0.3158957958221435,0.6503587365150452,0.4410796165466308,-2.397250268432487,-21.661633,17.379467,-7.519497,3.2373307,-0.67175466,-4.35245,2.6875000912696123e-05,2.599999999997049e-05,37209.301061924285,1.0830117389559746e-06,2.1332991309463974e-05,3.958004526793957e-06,1,SMC,0.026875000912696123,0.02599999999997049,0.09999999999999964,99.99999999999964,37209.301061924285,0.02687500091269622,0.025999999999970585,False,False
15.3,0.53703564,-0.76480687,-0.5234816,0.018723795,-0.02384674,-2.5115542,0.4265557,-0.2417264,-0.0074591236,0.0011391697,-0.044340223,-0.39968672,0.74902725,-0.4962599,-0.5,-2.9593704,0.3429421484470367,0.5714706182479858,0.4478161334991454,-2.3874261474567966,-26.289036,12.161176,-12.146899,-1.9809601,-0.6988597,-5.053343,2.7083035092800856e-05,2.8000000000028e-05,36923.48352293121,1.1249794624745846e-06,2.1584040950983763e-05,3.875000402331352e-06,1,SMC,0.027083035092800856,0.028000000000028,0.10000000000000142,100.00000000000142,36923.48352293121,0.02708303509280047,0.0280000000000276,False,False
15.4,0.4978807,-0.7593817,-0.52398974,0.019520484,-0.027517099,-2.5519803,0.28420827,-0.27470085,-0.0067192824,-0.0016725202,-0.04426388,-0.40338838,0.73900527,-0.49786758,-0.5,-3.0054975,0.3565195798873901,0.4653192162513733,0.453517198562622,-2.379618512420115,-26.938675,12.800305,-12.796539,-1.3418299,-0.94990927,-5.872981,2.724997466430068e-05,2.6999999999999247e-05,36697.281825735714,1.0409858077764511e-06,2.1707965061068535e-05,3.999972250312567e-06,1,SMC,0.02724997466430068,0.026999999999999247,0.09999999999999964,99.99999999999964,36697.281825735714,0.027249974664300777,0.026999999999999344,False,False
15.5,0.46660772,-0.7434424,-0.52455777,0.020268794,-0.030463347,-2.5932121,0.17107733,-0.30651486,-0.004409204,-0.0038612382,-0.037501946,-0.41150793,0.72881705,-0.49902722,-0.5,-3.0507846,0.3592987954616546,0.4040822982788086,0.4575724601745605,-2.372194686478944,-26.051783,11.910123,-11.909647,-2.2320123,-1.1378707,-6.4903684,2.90420139208436e-05,2.9000000000001247e-05,34432.87379193407,9.59029421210289e-07,2.3833999875932932e-05,3.791996277868748e-06,1,SMC,0.0290420139208436,0.029000000000001247,0.09999999999999964,99.99999999999964,34432.87379193407,0.029042013920843705,0.02900000000000135,False,False
