repetition_id,seed,time,x,y,z,roll,pitch,yaw,u,v,w,p,q,r,x_ref,y_ref,z_ref,yaw_ref,tracking_error_m,velocity_error,yaw_error,reward,T1,T2,T3,T4,T5,T6,controller_wall_time_s,controller_cpu_time_s,controller_frequency_hz,controller_prepare_time_s,controller_solver_time_s,controller_post_time_s,controller_success
0,42,3.0,0.44045168,0.4028225,-0.032599695,0.017886115,-0.007044145,-0.13154346,0.13004649,0.048816074,-0.02308033,-0.0002851886,0.0034920727,-0.029060544,0.43496552,0.39166346,-0.15,0.6042098,0.1180569976568222,0.05218709632754326,-0.7357532382011414,-0.7011089743836295,-5.0462294,1.273942,4.6134033,-0.041946836,0.44669285,-3.2064445,0.0003028750070370734,0.0003019999999995804,3301.6920404977327,8.62079905346036e-05,0.00021170801483094692,3.875000402331352e-06,1
0,42,3.1,0.4536761,0.40345863,-0.03490146,0.017835043,-0.0066751414,-0.13457628,0.1301019,0.023220435,-0.024353864,-0.0007243508,0.0031470347,-0.030388493,0.4484228,0.40080997,-0.155,0.5895137,0.12024255841970444,0.07134225964546204,-0.7240899801254272,-0.7122680155343315,-3.4142437,-0.5565188,2.6332788,1.7385495,0.23878792,-3.0522144,0.00030687503749504685,0.0003060000000001395,3258.655406326885,8.775002788752317e-05,0.00021416705567389727,3.958004526793957e-06,1
0,42,3.2,0.46665612,0.40347275,-0.037461203,0.017817989,-0.0063461596,-0.13785109,0.128434,0.017080676,-0.026764212,-0.00038913652,0.0027052772,-0.03280092,0.46177918,0.4095958,-0.16,0.57397264,0.12278855592012405,0.0729035958647728,-0.7118237018585205,-0.7247340605738234,-1.5035995,-2.346786,0.5838023,3.5005035,0.40978265,-2.8868473,0.0003095839638262987,0.0003109999999999502,3230.1414699925467,8.762499783188105e-05,0.0002169999643228948,3.7910067476332188e-06,1
0,42,3.3000000000000003,0.47954503,0.4047645,-0.040225923,0.017853467,-0.006062741,-0.14141946,0.12571318,0.029994573,-0.0289846,0.00012832067,0.00219797,-0.035727788,0.47503164,0.41801298,-0.165,0.557544,0.12555661797523499,0.05672154575586319,-0.698963463306427,-0.7397438965335285,0.06745517,-3.5942225,-1.0250745,4.7622495,0.5679015,-2.8573096,0.000307333015371114,0.00030799999999997496,3253.799461774289,8.774996967986226e-05,0.00021445797756314278,4.041008651256561e-06,1
0,42,3.4000000000000004,0.49245968,0.40865314,-0.043112084,0.018000592,-0.005831008,-0.14530404,0.12219912,0.05616357,-0.030610526,0.0012357448,0.0016234808,-0.038880184,0.48817724,0.426054,-0.17,0.54018295,0.12814708054065704,0.03083820641040802,-0.6854869723320007,-0.7579750509501758,1.1557064,-4.2903237,-1.8775411,5.445893,0.9436821,-2.6090493,0.0003065420314669609,0.0003069999999998352,3262.195383825464,8.73749959282577e-05,0.00021412502974271774,3.958994057029486e-06,1
0,42,3.5,0.5055013,0.41581786,-0.0460501,0.018190995,-0.005657282,-0.14943084,0.11849431,0.08921963,-0.0316827,0.0016633911,0.0009941787,-0.041291934,0.501213,0.43371162,-0.175,0.5218428,0.13025610148906708,0.026000048965215683,-0.6712735891342163,-0.7789616078020557,1.630107,-4.4080997,-2.135456,5.3303485,1.0737414,-2.5801742,0.00030683400109410286,0.0003069999999998352,3259.0912233788267,8.712505223229527e-05,0.00021462503354996443,4.042056389153004e-06,1
0,42,3.6,0.51857734,0.42632204,-0.048994,0.018424362,-0.005555007,-0.15367132,0.11349665,0.12277089,-0.03232011,0.0020937794,0.00025124577,-0.042415835,0.514136,0.4409789,-0.18,0.50247484,0.13189814984798431,0.05704252049326897,-0.6561461687088014,-0.8014067727013606,1.4577109,-3.798666,-1.6981697,4.570813,1.3248117,-2.3386102,0.00030729197897017,0.00030799999999997496,3254.2339808260135,8.829199941828847e-05,0.00021383300190791488,4.0839659050107e-06,1
0,42,3.7,0.5315473,0.4394993,-0.0519435,0.018612275,-0.0055276495,-0.15789738,0.10783615,0.14949238,-0.032854177,0.0016443825,-0.00050503353,-0.042257678,0.5269433,0.44784933,-0.185,0.482029,0.13339772820472717,0.08680302649736404,-0.6399263739585876,-0.8233722432186088,0.71251154,-2.477445,-0.62492025,3.0450323,1.3091707,-2.3520262,0.0003047920181415975,0.0003059999999996954,3280.925813271885,8.804199751466513e-05,0.00021187501261010766,3.832974471151829e-06,1
0,42,3.8000000000000003,0.5441652,0.45397356,-0.054917242,0.0187708,-0.005575933,-0.16195431,0.10168321,0.16219069,-0.033324294,0.0013610071,-0.0012377868,-0.04055271,0.539632,0.45431674,-0.19,0.46045357,0.1351592242717743,0.10389340668916702,-0.6224079132080078,-0.8432929974366926,-0.33351243,-0.71791995,1.0922687,1.4025182,1.3295739,-2.343661,0.000306583009660244,0.00030799999999997496,3261.7593555109343,8.712499402463436e-05,0.0002145000034943223,3.958004526793957e-06,1
0,42,3.9000000000000004,0.55635643,0.46801552,-0.057936795,0.018863892,-0.005689871,-0.16568604,0.09750536,0.15763539,-0.0337044,0.0007228369,-0.0018396034,-0.0372888,0.55219936,0.4603753,-0.195,0.43769634,0.13733892142772675,0.10415346920490265,-0.6033823490142822,-0.860321600813218,-1.3234385,1.1457888,2.8281906,-0.02194465,1.1711004,-2.5308533,0.0003047090140171349,0.0003060000000001395,3281.8195524198254,8.745800005272031e-05,0.00021233299048617482,3.916036803275347e-06,1
