controller,scenario_id,time,target_x,target_y,target_z,x,y,z,error,cmd_surge,cmd_sway,cmd_heave,cmd_roll,cmd_pitch,cmd_yaw,thruster_1_power_W,thruster_2_power_W,thruster_3_power_W,thruster_4_power_W,thruster_5_power_W,thruster_6_power_W,total_power_W,total_step_energy_J,total_cum_energy_J,controller_wall_time_s,controller_cpu_time_s,controller_frequency_hz,controller_cum_wall_time_s,controller_cum_cpu_time_s,optimizer_success,optimizer_iterations,optimizer_final_cost
MPC,3,51.2,-0.5,0.0,-0.5,-0.3847041428089142,0.17620237171649933,-0.4423711597919464,0.21831512477992,-4.443192609955478,-4.585516300201859,-1.6481636567640745,-0.0322667210444944,0.05798452263339702,0.041946841315552486,0.0014689769154000378,5.547217489754775,5.745182887165495,0.025679100863890893,0.7405741426041235,0.7405741426041235,12.800696739907808,1.280069673990781,598.9561704432889,0.03462134500114189,0.0346176660000026,28.883915398636816,18.59406367898191,18.589372706999896,0.0,5.0,113.7923759273926
MPC,3,51.300000000000004,-0.5,0.0,-0.5,-0.3782261312007904,0.19138261675834656,-0.44231367111206055,0.23405959424934236,-4.707501749857599,-5.1177829612547425,-1.5170895309794663,-0.005350457954639266,0.0074796451649643166,0.0036422525894932445,0.052869387709451904,6.400375530648339,6.418307264582477,0.056533607517633554,0.6540107117114095,0.6540107117114095,14.23610721388072,1.4236107213880722,600.3797811646768,0.03489817099944048,0.034894456000003515,28.65479683780657,18.62896184998135,18.6242671629999,0.0,5.0,125.9330132607223
MPC,3,51.400000000000006,-0.5,0.0,-0.5,-0.3716983497142792,0.20633560419082642,-0.4422731101512909,0.24973603831733573,-5.167829872031311,-5.569869820576061,-1.5895432680826127,0.06892168575841962,-0.07040852395037593,-0.07801185982299796,0.09630967425751999,7.524220722812785,7.122716717160542,0.01942727987594335,0.701417465120066,0.701417465120066,16.16550932434692,1.6165509324346923,601.9963320971117,0.0346607129995391,0.03465701500000762,28.851108747050226,18.66362256298089,18.658924177999907,0.0,5.0,138.48649078896366
MPC,3,51.5,-0.5,0.0,-0.5,-0.36528244614601135,0.2209952473640442,-0.4422820210456848,0.26517745712723806,-5.078688417035195,-5.406331339277843,-1.4963332220314218,-0.0348718658359368,0.05607715937418824,0.06597010449755526,0.013529495131951693,6.898514463461413,7.234025595185256,0.0721714558357587,0.6406347934883262,0.6406347934883262,15.499510596591032,1.5499510596591033,603.5462831567709,0.034710388999883435,0.03470665000000395,28.809818293979887,18.698332951980774,18.69363082799991,0.0,5.0,150.46822979213465
MPC,3,51.6,-0.5,0.0,-0.5,-0.35875558853149414,0.23553051054477692,-0.4422513246536255,0.2806412561845261,-5.401049144004814,-5.989421301749774,-1.5600131187875423,-0.05190805692887558,-0.010322960931052885,0.03401092261481775,0.07419959275227687,7.910357617494288,8.090646062207487,0.11513883156168893,0.6819623837573942,0.6819623837573942,17.55426687153053,1.755426687153053,605.3017098439238,0.03468713700021908,0.03468318199999487,28.82913052160183,18.733020088980993,18.728314009999906,0.0,5.0,163.9928673872931
MPC,3,51.7,-0.5,0.0,-0.5,-0.3522164821624756,0.24981802701950073,-0.4422402083873749,0.2959479824149571,-5.217266554195164,-5.708420824809838,-1.4536083845579089,-0.08578958849002605,-0.01942488475114125,0.01933446618995177,0.06126130213195805,7.465554461919423,7.565931847885905,0.08253499978919354,0.613393505433307,0.613393505433307,16.40206962259309,1.6402069622593094,606.9419168061831,0.034653609998713364,0.03465006900000844,28.857022400757916,18.767673698979706,18.762964078999914,0.0,5.0,177.89121575644035
MPC,3,51.800000000000004,-0.5,0.0,-0.5,-0.3454534113407135,0.2640870213508606,-0.44223257899284363,0.31138991287774664,-5.610040446531509,-6.893303955137076,-1.471559290096937,0.14580276898230526,0.0134926009409923,-0.0896593319471265,0.38570243130439186,9.451091894843422,8.953145748654972,0.2263823975748957,0.6247908943589555,0.6247908943589555,20.265904261095592,2.0265904261095593,608.9685072322926,0.03505647800011502,0.03505283700000916,28.525398358520757,18.80273017697982,18.798016915999924,0.0,5.0,193.0360614178716
MPC,3,51.900000000000006,-0.5,0.0,-0.5,-0.33859744668006897,0.2779361605644226,-0.4422725737094879,0.3265451719343163,-6.046672754357495,-6.253259260491994,-1.6203637277526557,0.110308086149326,0.015686727836594375,0.06274627786968534,0.002238962265351973,8.805117763468488,9.150751409584956,0.04578596999378765,0.7219162431915884,0.7219162431915884,19.447726591695762,1.9447726591695762,610.9132798914623,0.03453971300041303,0.0345359179999889,28.95218034927047,18.837269889980234,18.832552833999912,0.0,5.0,207.3122976401347
MPC,3,52.0,-0.5,0.0,-0.5,-0.3317551612854004,0.29173606634140015,-0.44234275817871094,0.3416732586739765,-5.993605128104216,-7.298240620031126,-1.4603409010103876,-0.13691585060089637,-0.12087077828276285,-0.10398801868167684,0.4079277515171539,10.38413616415579,9.788681626713107,0.2216873978792672,0.6176599158091822,0.6176599158091822,22.037752771883678,2.203775277188368,613.1170551686507,0.03476828099883278,0.03476473000000624,28.76184761718796,18.872038170979067,18.86731756399992,0.0,5.0,222.68491400357294
MPC,3,52.1,-0.5,0.0,-0.5,-0.324826180934906,0.3051691949367523,-0.4423310458660126,0.3565667016072922,-6.344916859723244,-6.855749351703186,-1.5030397808766232,0.004351175024922993,0.10885758018342269,0.0746917941470926,0.03819049848389433,9.76899290199974,10.19522565499568,0.12155297084967173,0.6449465993016767,0.6449465993016767,21.413855224932334,2.141385522493234,615.2584406911438,0.03487182400021993,0.03486800800000367,28.676446634787247,18.906909994979287,18.902185571999922,0.0,5.0,236.94771850868688
