controller,scenario_id,time,target_x,target_y,target_z,x,y,z,error,cmd_surge,cmd_sway,cmd_heave,cmd_roll,cmd_pitch,cmd_yaw,thruster_1_power_W,thruster_2_power_W,thruster_3_power_W,thruster_4_power_W,thruster_5_power_W,thruster_6_power_W,total_power_W,total_step_energy_J,total_cum_energy_J
SMC,1,27.900000000000002,0.0,0.0,-0.5,-0.0048050954937934875,-0.005158415995538235,-0.47573816776275635,0.025265286497399047,-0.10317441076040268,-0.1286943699233234,-0.47230693977326155,0.0,0.0,0.0,0.0009043910083741388,0.02476849910970609,0.02476849910970609,0.0009043910083741388,0.1211003115029981,0.1211003115029981,0.29354640324215664,0.02935464032421567,120.06839147094571
SMC,1,28.0,0.0,0.0,-0.5,-0.001852161716669798,-0.0016483927611261606,-0.47546619176864624,0.024658780343976297,-0.13375547132454813,-0.16313821834046394,-1.0357517236843705,0.0,0.0,0.0,0.001117313039123918,0.035887047017328845,0.035887047017328845,0.001117313039123918,0.39327131200160903,0.39327131200160903,0.8605513441161237,0.08605513441161236,120.15444660535732
SMC,1,28.1,0.0,0.0,-0.5,0.0012757523218169808,0.0020339367911219597,-0.47501713037490845,0.025097972379481633,-0.1659638571436517,-0.19937100121751428,-1.6336904978379607,0.0,0.0,0.0,0.0013545508036850783,0.04898610868210094,0.04898610868210094,0.0013545508036850783,0.7790466143583854,0.7790466143583854,1.6587745476883429,0.1658774547688343,120.32032406012615
SMC,1,28.200000000000003,0.0,0.0,-0.5,0.004584530368447304,0.005897337570786476,-0.47462406754493713,0.0264524943452775,-0.1998228719457984,-0.23740006145089865,-2.187301367521286,0.0,0.0,0.0,0.0016159306396571291,0.06413434648364551,0.06413434648364551,0.0016159306396571291,1.2069011655031572,1.2069011655031572,2.5453028852529194,0.25453028852529197,120.57485434865146
SMC,1,28.3,0.0,0.0,-0.5,0.008078900165855885,0.009949197061359882,-0.4744981527328491,0.028541187152827562,-0.23531025042757392,-0.41581794270314276,-2.6131330872885883,0.0,0.0,0.0,0.01701295855967017,0.11655637272006401,0.11655637272006401,0.01701295855967017,1.5759813124356266,1.5759813124356266,3.4191012874307214,0.34191012874307214,120.91676447739451
SMC,1,28.400000000000002,0.0,0.0,-0.5,0.01174655556678772,0.014123561792075634,-0.4747972786426544,0.031187076316869032,-0.4072228632867336,-0.6292898626998067,-1.8965737614780664,0.0,0.0,0.0,0.023214659058735508,0.2340982844839889,0.2340982844839889,0.023214659058735508,0.9744585642776827,0.9744585642776827,2.463543015640814,0.24635430156408145,121.1631187789586
SMC,1,28.5,0.0,0.0,-0.5,0.015478857792913914,0.018327007070183754,-0.4752379357814789,0.034476572496203575,-0.6054131081327796,-0.869062019046396,-1.3535250769928098,0.0,0.0,0.0,0.030031376985729816,0.3971846441061072,0.3971846441061072,0.030031376985729816,0.587500485197553,0.587500485197553,2.0294330125787803,0.20294330125787802,121.36606208021648
SMC,1,28.6,0.0,0.0,-0.5,0.01914076693356037,0.02244434505701065,-0.4756088852882385,0.038275893989890605,-0.8166280458681285,-1.1225984059274197,-0.9014545753598213,0.0,0.0,0.0,0.0375452767219635,0.5990720570148852,0.5990720570148852,0.0375452767219635,0.319318838573752,0.319318838573752,1.9118723446212014,0.19118723446212013,121.55724931467859
SMC,1,28.700000000000003,0.0,0.0,-0.5,0.02258148416876793,0.026345843449234962,-0.47573816776275635,0.042339855902259145,-1.024190979078412,-1.3743406743742526,-0.4723069863393903,0.0,0.0,0.0,0.04596390330604839,0.8240516903350003,0.8240516903350003,0.04596390330604839,0.12110032941245176,0.12110032941245176,1.9822318461070008,0.1982231846107001,121.7554724992893
SMC,1,28.8,0.0,0.0,-0.5,0.025647280737757683,0.029896758496761322,-0.47546619176864624,0.046405893205366366,-1.2097556493245065,-1.6070858389139175,-1.0357518075034022,0.0,0.0,0.0,0.05556017691499549,1.048769107316407,1.048769107316407,0.05556017691499549,0.3932713597403004,0.3932713597403004,2.995201287943406,0.2995201287943406,122.05499262808362
SMC,1,28.900000000000002,0.0,0.0,-0.5,0.028197232633829117,0.03296930715441704,-0.47501713037490845,0.05006199074300676,-1.3559070974588394,-1.8040375644341111,-1.6336906235665083,0.0,0.0,0.0,0.06654922159882443,1.2461074398274055,1.2461074398274055,0.06654922159882443,0.7790467042913328,0.7790467042913328,4.1834067314351255,0.4183406731435126,122.47333330122714
SMC,1,29.0,0.0,0.0,-0.5,0.030121002346277237,0.0354570709168911,-0.47462403774261475,0.052994510289634006,-1.4494321402162313,-1.9515810534358025,-2.1873038820922375,0.0,0.0,0.0,0.07893780826189317,1.3913895852646307,1.3913895852646307,0.07893780826189317,1.2069032467249288,1.2069032467249288,5.354461280502906,0.5354461280502905,123.00877942927744
SMC,1,29.1,0.0,0.0,-0.5,0.031345054507255554,0.037279658019542694,-0.4744981527328491,0.054978446305383774,-1.481452421285212,-2.038996936753392,-2.6131327671464533,0.0,0.0,0.0,0.09235397556864006,1.465323198361191,1.465323198361191,0.09235397556864006,1.5759810228189157,1.5759810228189157,6.267316393497493,0.6267316393497494,123.63551106862718
SMC,1,29.200000000000003,0.0,0.0,-0.5,0.03183593228459358,0.038385167717933655,-0.47479724884033203,0.05587599082950806,-1.4482233009766787,-2.0589855406433344,-1.8965759500861168,0.0,0.0,0.0,0.105887462684969,1.457064288811956,1.457064288811956,0.105887462684969,0.9744602510366033,0.9744602510366033,5.074824005067057,0.5074824005067058,124.1429934691339
SMC,1,29.3,0.0,0.0,-0.5,0.03160089999437332,0.038752540946006775,-0.4752379357814789,0.05579906929858669,-1.1262765096034855,-2.008582904818468,-1.3535246718674898,0.0,0.0,0.0,0.18385075340807652,1.231298575798993,1.231298575798993,0.18385075340807652,0.5875002214292917,0.5875002214292917,4.005299101272723,0.4005299101272723,124.54352337926117
SMC,1,29.400000000000002,0.0,0.0,-0.5,0.030817894265055656,0.038391489535570145,-0.4756088852882385,0.05494156489011074,-0.8639272022992373,-1.8891857855487615,-0.9014543471857905,0.0,0.0,0.0,0.2302959995365912,1.0133799935058463,1.0133799935058463,0.2302959995365912,0.31931871733592615,0.31931871733592615,3.1259894207567274,0.31259894207567274,124.85612232133684
SMC,1,29.5,0.0,0.0,-0.5,0.02962503582239151,0.037340689450502396,-0.47573816776275635,0.05348463648212444,-0.6501795910298824,-1.4788487344048917,-0.47230688272975385,0.0,0.0,0.0,0.16734318271636534,0.6891415454176409,0.6891415454176409,0.16734318271636534,0.12110028956391855,0.12110028956391855,1.9551700353958497,0.19551700353958498,125.05163932487642
SMC,1,29.6,0.0,0.0,-0.5,0.02812826633453369,0.03575874865055084,-0.47546619176864624,0.051689411085565434,-0.4764323798008263,-1.1345613934099674,-1.0357516165822744,0.0,0.0,0.0,0.11844120818493314,0.45360419874679114,0.45360419874679114,0.11844120818493314,0.393271251002173,0.393271251002173,1.9306333158677944,0.19306333158677946,125.2447026564632
SMC,1,29.700000000000003,0.0,0.0,-0.5,0.026408258825540543,0.033773113042116165,-0.47501713037490845,0.04962018816426051,-0.33618466928601265,-0.8470904035493731,-1.6336903581395745,0.0,0.0,0.0,0.0810116427541846,0.2855386137225616,0.2855386137225616,0.0810116427541846,0.7790465144328923,0.7790465144328923,2.2911935418192773,0.2291193541819277,125.47382201064514
SMC,1,29.8,0.0,0.0,-0.5,0.02452549710869789,0.031484901905059814,-0.47462406754493713,0.047294154018904924,-0.2245078096166253,-0.6086310371756554,-2.1873011998832226,0.0,0.0,0.0,0.0528131567838367,0.16869893870612085,0.16869893870612085,0.0528131567838367,1.206901026755082,1.206901026755082,2.8568262444900787,0.28568262444900794,125.75950463509415
SMC,1,29.900000000000002,0.0,0.0,-0.5,0.022524097934365273,0.028973769396543503,-0.4744981527328491,0.044689579488266046,-0.13772151432931423,-0.4128599865362048,-2.6131329068448395,0.0,0.0,0.0,0.03201571868869246,0.09062931473207317,0.09062931473207317,0.03201571868869246,1.5759811491971145,1.5759811491971145,3.3972523652357602,0.339725236523576,126.09922987161772
SMC,1,30.0,0.0,0.0,-0.5,0.02043445222079754,0.02630109153687954,-0.4747972786426544,0.04176710927765264,-0.0731641729362309,-0.25449736043810844,-1.8965736497193575,0.0,0.0,0.0,0.01712979701904605,0.04160777211894699,0.04160777211894699,0.01712979701904605,0.9744584781453385,0.9744584781453385,2.066392094566663,0.20663920945666633,126.3058690810744
SMC,1,30.1,0.0,0.0,-0.5,0.01827259734272957,0.023512184619903564,-0.4752379357814789,0.03872816111839189,-0.02895170822739601,-0.1291360054165125,-1.3535250071436167,0.0,0.0,0.0,0.007034540867528106,0.013943874038847571,0.013943874038847571,0.007034540867528106,0.5875004397202638,0.5875004397202638,1.216957709253279,0.12169577092532789,126.4275648519997
SMC,1,30.200000000000003,0.0,0.0,-0.5,0.016040949150919914,0.02063698135316372,-0.4756088852882385,0.03575085349911988,-0.008724727667868137,-0.03305161837488413,-0.9014545381069183,0.0,0.0,0.0,0.0008417171561846425,0.0018942266873408868,0.0018942266873408868,0.0008417171561846425,0.31931881877982016,0.31931881877982016,0.6441095252466913,0.06441095252466914,126.49197580452437
SMC,1,30.3,0.0,0.0,-0.5,0.013727007433772087,0.01769176498055458,-0.47573816776275635,0.03301614430429706,0.012744520790874958,0.03643142990767956,-0.472306968877092,0.0,0.0,0.0,0.0008087212667770114,0.0024191646084394704,0.0024191646084394704,0.0008087212667770114,0.12110032269640653,0.12110032269640653,0.24865641714324602,0.024865641714324604,126.5168414462387
SMC,1,30.400000000000002,0.0,0.0,-0.5,0.011318495497107506,0.014680675230920315,-0.47546619176864624,0.0307496066948285,0.035536899231374264,0.08089882787317038,-1.0357517749071121,0.0,0.0,0.0,0.0021432534911471996,0.0088138501507961,0.0088138501507961,0.0021432534911471996,0.39327134117525364,0.39327134117525364,0.8084568896343939,0.08084568896343938,126.59768713520215
SMC,1,30.5,0.0,0.0,-0.5,0.008803362026810646,0.01159651018679142,-0.47501713037490845,0.02891577434881817,0.0597314303740859,0.10085165267810225,-1.6336905816569924,0.0,0.0,0.0,0.0018497773359596264,0.014275323566549652,0.014275323566549652,0.0018497773359596264,0.7790466743136835,0.7790466743136835,1.5903435504323855,0.15903435504323857,126.7567214902454
SMC,1,30.6,0.0,0.0,-0.5,0.006170114502310753,0.008421334438025951,-0.47462403774261475,0.027439545316512593,0.08538652677088976,0.09559875121340156,-2.187303826212883,0.0,0.0,0.0,0.00022893742822452604,0.017080522310789315,0.017080522310789315,0.00022893742822452604,1.206903200475543,1.206903200475543,2.4484253204291138,0.24484253204291137,127.0015640222883
SMC,1,30.700000000000003,0.0,0.0,-0.5,0.003408147022128105,0.005126697011291981,-0.4744981527328491,0.026234380160528314,0.1125372713431716,0.12628164375200868,-2.6131327147595584,0.0,0.0,0.0,0.00035745686671759995,0.025890435449878145,0.025890435449878145,0.00035745686671759995,1.5759809754270921,1.5759809754270921,3.2044577354873756,0.3204457735487376,127.32200979583703
SMC,1,30.8,0.0,0.0,-0.5,0.000507871329318732,0.0016998678911477327,-0.4747972786426544,0.02526508753102791,0.14120475374511443,0.1585924398386851,-1.8965735286474228,0.0,0.0,0.0,0.0005086264721659343,0.03641477390700931,0.03641477390700931,0.0005086264721659343,0.9744583848353017,0.9744583848353017,2.0227635704289537,0.20227635704289537,127.52428615287994
SMC,1,30.900000000000002,0.0,0.0,-0.5,-0.002539754379540682,-0.0018708336865529418,-0.4752379357814789,0.024962175292896675,0.17142944387160242,0.19256633037002757,-1.3535249372944236,0.0,0.0,0.0,0.000681707067020153,0.04871702797485587,0.04871702797485587,0.000681707067020153,0.5875003942429756,0.5875003942429756,1.2737982585697032,0.12737982585697033,127.6516659787369
SMC,1,31.0,0.0,0.0,-0.5,-0.005738162435591221,-0.0055914586409926414,-0.4756088852882385,0.02567328172932842,0.20295661641284823,0.22796719567850232,-0.9014544915407896,0.0,0.0,0.0,0.000877449031440618,0.06275336414521794,0.06275336414521794,0.000877449031440618,0.319318794037406,0.319318794037406,0.7658992144281291,0.0765899214428129,127.7282559001797
SMC,1,31.1,0.0,0.0,-0.5,-0.009076407179236412,-0.009454609826207161,-0.47573816776275635,0.02757548399860395,0.2349853003397584,0.39610065752640367,-0.4723069490864873,0.0,0.0,0.0,0.014346358556756159,0.11121645516870836,0.11121645516870836,0.014346358556756159,0.12110031508488878,0.12110031508488878,0.4933262576207066,0.04933262576207066,127.7775885259418
SMC,1,31.200000000000003,0.0,0.0,-0.5,-0.012529497034847736,-0.013384782709181309,-0.47546619176864624,0.030627576633666248,0.39993856684304774,0.5937890848144889,-1.0357517376542091,0.0,0.0,0.0,0.01893375363929396,0.2197542764929258,0.2197542764929258,0.01893375363929396,0.3932713199580574,0.3932713199580574,1.2639187001805543,0.12639187001805546,127.90398039595985
SMC,1,31.3,0.0,0.0,-0.5,-0.015981154516339302,-0.017283599823713303,-0.47501713037490845,0.03432584882046905,0.5848831217736006,0.811419659294188,-1.633690525777638,0.0,0.0,0.0,0.023919035349556028,0.3660207257018534,0.3660207257018534,0.023919035349556028,0.7790466343434844,0.7790466343434844,2.3379727907897876,0.2337972790789788,128.13777767503882
SMC,1,31.400000000000002,0.0,0.0,-0.5,-0.0192952211946249,-0.02103586308658123,-0.47462403774261475,0.03819361932620596,0.7760436390526593,1.036146185360849,-2.1873037703335285,0.0,0.0,0.0,0.029427487162708404,0.5411800823993246,0.5411800823993246,0.029427487162708404,1.206903154226158,1.206903154226158,3.5550214475763813,0.3555021447576382,128.49327981979644
SMC,1,31.5,0.0,0.0,-0.5,-0.022326145321130753,-0.024516955018043518,-0.4744981527328491,0.04183159167775126,0.9569769166409969,1.2527612876147032,-2.6131326507311314,0.0,0.0,0.0,0.03568610154404897,0.7286978860553864,0.7286978860553864,0.03568610154404897,1.5759809175037522,1.5759809175037522,4.680729810206375,0.46807298102063755,128.96135280081708
SMC,1,31.6,0.0,0.0,-0.5,-0.024936337023973465,-0.027606407180428505,-0.4747972786426544,0.04493452776430178,1.1113624600693583,1.4460828341543674,-1.8965734913945198,0.0,0.0,0.0,0.042959527452484055,0.9072893271198421,0.9072893271198421,0.042959527452484055,0.9744583561245216,0.9744583561245216,3.849414421393696,0.3849414421393696,129.34629424295645
SMC,1,31.700000000000003,0.0,0.0,-0.5,-0.027010947465896606,-0.030199244618415833,-0.4752379357814789,0.047484160336795554,1.2252504751086235,1.6026128875091672,-1.3535249093547463,0.0,0.0,0.0,0.05142499197854142,1.0549306369511517,1.0549306369511517,0.05142499197854142,0.5875003760520608,0.5875003760520608,3.3877120099635083,0.33877120099635083,129.68506544395282
SMC,1,31.8,0.0,0.0,-0.5,-0.028464583680033684,-0.03221101686358452,-0.4756088852882385,0.04942376562288706,1.2877477845177054,1.7108564730733633,-0.901454477570951,0.0,0.0,0.0,0.06105400933296272,1.1519005964711126,1.1519005964711126,0.06105400933296272,0.3193187866146819,0.3193187866146819,3.0645467848375145,0.30645467848375146,129.99152012243655
SMC,1,31.900000000000002,0.0,0.0,-0.5,-0.02924589067697525,-0.033581219613552094,-0.47573816776275635,0.05071150693611223,1.292047556489706,1.762030296958983,-0.472306942101568,0.0,0.0,0.0,0.07147581847176378,1.1840128855862808,1.1840128855862808,0.07147581847176378,0.12110031239847074,0.12110031239847074,2.7531780329130306,0.275317803291303,130.26683792572788
SMC,1,32.0,0.0,0.0,-0.5,-0.029340172186493874,-0.03427575156092644,-0.47546619176864624,0.05135738111831931,1.0114444023929536,1.7507685581222177,-1.0357517283409834,0.0,0.0,0.0,0.14102256747562308,1.0184084901534534,1.0184084901534534,0.14102256747562308,0.3932713146537586,0.3932713146537586,3.10540474456567,0.310540474456567,130.57737840018444
SMC,1,32.1,0.0,0.0,-0.5,-0.028901614248752594,-0.03428816795349121,-0.47501713037490845,0.051333473898566837,0.7793366443365812,1.6755836609809194,-1.6336905118077993,0.0,0.0,0.0,0.18822523922106232,0.8532815796614827,0.8532815796614827,0.18822523922106232,0.7790466243509349,0.7790466243509349,3.641106886466959,0.364110688646696,130.94148908883113
SMC,1,32.2,0.0,0.0,-0.5,-0.028052523732185364,-0.03363988175988197,-0.47462403774261475,0.050621390666909814,0.5877877934835851,1.3193090166896582,-2.187303751707077,0.0,0.0,0.0,0.1387959101458043,0.5842455091527411,0.5842455091527411,0.1387959101458043,1.2069031388096962,1.2069031388096962,3.859889116216483,0.38598891162164833,131.3274780004528
SMC,1,32.300000000000004,0.0,0.0,-0.5,-0.02688918262720108,-0.03246840089559555,-0.4744981527328491,0.04927037053963744,0.43050549924373627,1.0171645297668874,-2.613132633268833,0.0,0.0,0.0,0.09968158009179309,0.38640314114298424,0.38640314114298424,0.09968158009179309,1.5759809017064783,1.5759809017064783,4.124131245882511,0.4124131245882512,131.73989112504103
SMC,1,32.4,0.0,0.0,-0.5,-0.02548656053841114,-0.03088606894016266,-0.4747972786426544,0.04731480937793768,0.3025452373549342,0.7626441773027182,-1.896573482081294,0.0,0.0,0.0,0.06923299543752984,0.24388019645287856,0.24388019645287856,0.06923299543752984,0.9744583489468269,0.9744583489468269,2.5751430816744705,0.2575143081674471,131.99740543320848
SMC,1,32.5,0.0,0.0,-0.5,-0.02390325628221035,-0.028984734788537025,-0.4752379357814789,0.04499600355606063,0.20021854899823666,0.5504346988163888,-1.3535248953849077,0.0,0.0,0.0,0.04597698908422654,0.14427640929218016,0.14427640929218016,0.04597698908422654,0.5875003669566033,0.5875003669566033,1.55550753066602,0.15555075306660202,132.1529561862751
SMC,1,32.6,0.0,0.0,-0.5,-0.02218826301395893,-0.026843564584851265,-0.4756088852882385,0.04251849541176176,0.12099336599931121,0.37707285955548286,-0.9014544729143381,0.0,0.0,0.0,0.028747393689059226,0.07797706996833714,0.07797706996833714,0.028747393689059226,0.3193187841404405,0.3193187841404405,0.8520864955956737,0.08520864955956738,132.23816483583465
SMC,1,32.7,0.0,0.0,-0.5,-0.020382344722747803,-0.02453054115176201,-0.47573816776275635,0.04007273298769838,0.06257171742618084,0.23914753925055265,-0.47230694093741477,0.0,0.0,0.0,0.01646012494705087,0.03676552880451911,0.03676552880451911,0.01646012494705087,0.12110031195073442,0.12110031195073442,0.3486519314046088,0.03486519314046088,132.2730300289751
SMC,1,32.800000000000004,0.0,0.0,-0.5,-0.018518902361392975,-0.02210373431444168,-0.47546619176864624,0.0378606994342032,0.04571962170302868,0.13331319205462933,-1.0357517236843705,0.0,0.0,0.0,0.005751016535818392,0.016804872784519503,0.016804872784519503,0.005751016535818392,0.39327131200160903,0.39327131200160903,0.8316544026438939,0.08316544026438938,132.3561954692395
SMC,1,32.9,0.0,0.0,-0.5,-0.016610825434327126,-0.019611312076449394,-0.47501713037490845,0.035842249617928576,0.029177316464483738,0.056159181986004114,-1.6336905118077993,0.0,0.0,0.0,0.0009832053506815537,0.0055301702483397785,0.0055301702483397785,0.0009832053506815537,0.7790466243509349,0.7790466243509349,1.5711199998999124,0.15711199998999126,132.5133074692295
SMC,1,33.0,0.0,0.0,-0.5,-0.01467342209070921,-0.017091725021600723,-0.47462403774261475,0.033931929514166535,0.013180545065551996,0.004417095333337784,-2.187303751707077,0.0,0.0,0.0,0.00018199058583587524,0.0005178666351794848,0.0005178666351794848,0.00018199058583587524,1.2069031388096962,1.2069031388096962,2.4152059920614235,0.24152059920614233,132.75482806843564
SMC,1,33.1,0.0,0.0,-0.5,-0.01272241584956646,-0.014572742395102978,-0.4744981527328491,0.03200888782823331,-0.002132211811840534,-0.024980275193229318,-2.613132627448067,0.0,0.0,0.0,0.0007661439306789096,0.000990353654528406,0.000990353654528406,0.0007661439306789096,1.57598089644072,1.57598089644072,3.1554747880518548,0.3155474788051855,133.07037554724081
SMC,1,33.2,0.0,0.0,-0.5,-0.010771829634904861,-0.012071692384779453,-0.4747972786426544,0.029948877016211475,-0.016740579158067703,-0.034514826256781816,-1.8965734727680683,0.0,0.0,0.0,0.000525681984170054,0.0025742207264713396,0.0025742207264713396,0.000525681984170054,0.9744583417691319,0.9744583417691319,1.9551164889595465,0.19551164889595468,133.2658871961368
SMC,1,33.300000000000004,0.0,0.0,-0.5,-0.008832666091620922,-0.009594776667654514,-0.4752379357814789,0.02798634584847406,-0.0307131907902658,-0.051884951535612345,-1.3535248953849077,0.0,0.0,0.0,0.0006833949095663565,0.005266131421004471,0.005266131421004471,0.0006833949095663565,0.5875003669566033,0.5875003669566033,1.1868997865743482,0.11868997865743484,133.38457717479423
SMC,1,33.4,0.0,0.0,-0.5,-0.006911364383995533,-0.007147247437387705,-0.4756088852882385,0.02633963895845792,-0.04422985250130296,-0.06877209176309407,-0.9014544729143381,0.0,0.0,0.0,0.0008529185340574656,0.008426847740181433,0.008426847740181433,0.0008529185340574656,0.3193187841404405,0.3193187841404405,0.6571971008293589,0.0657197100829359,133.45029688487716
SMC,1,33.5,0.0,0.0,-0.5,-0.00500912731513381,-0.004728682339191437,-0.47573816776275635,0.02522079095968951,-0.0575433939229697,-0.08546313270926476,-0.47230693977326155,0.0,0.0,0.0,0.0010349117060935692,0.01199692823824323,0.01199692823824323,0.0010349117060935692,0.1211003115029981,0.1211003115029981,0.2682643028946698,0.026826430289466983,133.47712331516664
SMC,1,33.6,0.0,0.0,-0.5,-0.003120799781754613,-0.002332093194127083,-0.47546619176864624,0.02484121165073747,-0.07101037597749382,-0.10233877692371607,-1.0357517236843705,0.0,0.0,0.0,0.0012301090558777567,0.01601101479527767,0.01601101479527767,0.0012301090558777567,0.39327131200160903,0.39327131200160903,0.8210248717055288,0.08210248717055289,133.55922580233718
SMC,1,33.7,0.0,0.0,-0.5,-0.0012342791305854917,5.6388740631518885e-05,-0.47501713037490845,0.025013404393776372,-0.08506894257152453,-0.11984700534412696,-1.6336904978379607,0.0,0.0,0.0,0.0014387798726142973,0.020577845979496818,0.020577845979496818,0.0014387798726142973,0.7790466143583854,0.7790466143583854,1.602126480420993,0.1602126480420993,133.7194384503793
SMC,1,33.800000000000004,0.0,0.0,-0.5,0.0006678400677628815,0.002456013346090913,-0.47462403774261475,0.025503283561152026,-0.10011476333602332,-0.13840132567565888,-2.187303751707077,0.0,0.0,0.0,0.0016619036204952808,0.025841206854018053,0.025841206854018053,0.0016619036204952808,1.2069031388096962,1.2069031388096962,2.4688124985684192,0.24688124985684193,133.96631970023614
SMC,1,33.9,0.0,0.0,-0.5,0.002603381872177124,0.0048865159042179585,-0.4744981527328491,0.026095973806157267,-0.11630245484411716,-0.15817400417290628,-2.613132627448067,0.0,0.0,0.0,0.0019007054483365469,0.031900238253511265,0.031900238253511265,0.0019007054483365469,1.57598089644072,1.57598089644072,3.2195636802851357,0.3219563680285136,134.28827606826465
SMC,1,34.0,0.0,0.0,-0.5,0.004590267315506935,0.00736725190654397,-0.4747972786426544,0.02665565828296668,-0.13377126771956682,-0.17929118941538036,-1.8965734727680683,0.0,0.0,0.0,0.002154460482947539,0.03885820701038602,0.03885820701038602,0.002154460482947539,0.9744583417691319,0.9744583417691319,2.030942018524931,0.2030942018524931,134.49137027011716
SMC,1,34.1,0.0,0.0,-0.5,0.006645991932600737,0.009916973300278187,-0.4752379357814789,0.0274895506068904,-0.15263117500580847,-0.20186335546895862,-1.3535248953849077,0.0,0.0,0.0,0.0024233150498357355,0.046822066929459415,0.046822066929459415,0.0024233150498357355,0.5875003669566033,0.5875003669566033,1.273491497871797,0.1273491497871797,134.61871941990432
SMC,1,34.2,0.0,0.0,-0.5,0.008787221275269985,0.012553359381854534,-0.4756088852882385,0.028805009397548542,-0.17296564998105168,-0.2259695273824036,-0.9014544729143381,0.0,0.0,0.0,0.002707059081797911,0.055897163880460024,0.055897163880460024,0.002707059081797911,0.3193187841404405,0.3193187841404405,0.7558460142053969,0.07558460142053969,134.69430402132488
SMC,1,34.300000000000004,0.0,0.0,-0.5,0.011029890738427639,0.015293221920728683,-0.47573816776275635,0.03072747353633981,-0.1948576350696385,-0.37753842305392027,-0.47230693977326155,0.0,0.0,0.0,0.01732110472902162,0.09606854753533162,0.09606854753533162,0.01732110472902162,0.1211003115029981,0.1211003115029981,0.4689799275347027,0.04689799275347027,134.74120201407834
SMC,1,34.4,0.0,0.0,-0.5,0.013388860039412975,0.018100624904036522,-0.47546619176864624,0.033298677772615214,-0.21836492465808988,-0.5522496718913317,-1.0357517236843705,0.0,0.0,0.0,0.04279875570117825,0.15006939081849568,0.15006939081849568,0.04279875570117825,0.39327131200160903,0.39327131200160903,1.1722789170425658,0.1172278917042566,134.8584299057826
SMC,1,34.5,0.0,0.0,-0.5,0.01587764546275139,0.020932015031576157,-0.47501713037490845,0.03625455355437827,-0.24352160282433033,-0.7463990477845073,-1.6336904978379607,0.0,0.0,0.0,0.07910965833795375,0.21849265871056178,0.21849265871056178,0.07910965833795375,0.7790466143583854,0.7790466143583854,2.153297862813802,0.2153297862813802,135.073759692064
SMC,1,34.6,0.0,0.0,-0.5,0.018503347411751747,0.023732870817184448,-0.47462406754493713,0.039364463296596056,-0.4050902626477182,-0.9541178494691849,-2.187301367521286,0.0,0.0,0.0,0.09024590895688897,0.3515322792283714,0.3515322792283714,0.09024590895688897,1.2069011655031572,1.2069011655031572,3.2973587073768353,0.3297358707376835,135.40349556280165
SMC,1,34.7,0.0,0.0,-0.5,0.021177591755986214,0.026430698111653328,-0.4744981527328491,0.04239594802914143,-0.5850882921367884,-1.165925634559244,-2.613133081467822,0.0,0.0,0.0,0.09820148782770563,0.5140089411823291,0.5140089411823291,0.09820148782770563,1.5759813071698683,1.5759813071698683,4.376383472359805,0.4376383472359806,135.84113391003763
SMC,1,34.800000000000004,0.0,0.0,-0.5,0.023788046091794968,0.028937462717294693,-0.4747972786426544,0.04514892079769112,-0.7723327958956361,-1.3694767653942108,-1.8965737614780664,0.0,0.0,0.0,0.10236579163780164,0.6953565544592081,0.6953565544592081,0.10236579163780164,0.9744585642776827,0.9744585642776827,3.5443618207493848,0.3544361820749385,136.19557009211258
SMC,1,34.9,0.0,0.0,-0.5,0.02620549499988556,0.03115522302687168,-0.4752379357814789,0.047650138660924234,-0.9522408340126276,-1.5504848049022257,-1.3535250769928098,0.0,0.0,0.0,0.10264877453496396,0.8783268058905728,0.8783268058905728,0.10264877453496396,0.587500485197553,0.587500485197553,3.1369521312461797,0.31369521312461796,136.5092653052372
SMC,1,35.0,0.0,0.0,-0.5,0.028295224532485008,0.03298421576619148,-0.4756088852882385,0.0498347739830003,-1.1084524099715054,-1.6941565088927746,-0.9014545753598213,0.0,0.0,0.0,0.0994382947942377,1.0408305305432328,1.0408305305432328,0.0994382947942377,0.319318838573752,0.319318838573752,2.919175327822445,0.2919175327822445,136.80118283801943
SMC,1,35.1,0.0,0.0,-0.5,0.029932137578725815,0.03433414176106453,-0.47573816776275635,0.051608164606085354,-1.2253465875983238,-1.787513098679483,-0.4723069863393903,0.0,0.0,0.0,0.09350476199989124,1.1601245914757228,1.1601245914757228,0.09350476199989124,0.12110032941245176,0.12110032941245176,2.7494593657761315,0.2749459365776132,137.07612877459704
SMC,1,35.2,0.0,0.0,-0.5,0.03102125972509384,0.03514103963971138,-0.47546619176864624,0.052906700598547414,-1.2920202082023025,-1.823415532708168,-1.0357518075034022,0.0,0.0,0.0,0.08593357242537257,1.219872581780966,1.219872581780966,0.08593357242537257,0.3932713597403004,0.3932713597403004,3.398155027893278,0.33981550278932776,137.41594427738636
SMC,1,35.300000000000004,0.0,0.0,-0.5,0.03150244802236557,0.035368308424949646,-0.47501713037490845,0.0535487184435681,-1.3016387703828514,-1.7980673909187317,-1.6336906235665083,0.0,0.0,0.0,0.07759281197148406,1.210645697824131,1.210645697824131,0.07759281197148406,0.7790467042913328,0.7790467042913328,4.1345704281738955,0.4134570428173896,137.82940132020377
