controller,scenario_id,time,target_x,target_y,target_z,x,y,z,error,cmd_surge,cmd_sway,cmd_heave,cmd_roll,cmd_pitch,cmd_yaw,thruster_1_power_W,thruster_2_power_W,thruster_3_power_W,thruster_4_power_W,thruster_5_power_W,thruster_6_power_W,total_power_W,total_step_energy_J,total_cum_energy_J,controller_wall_time_s,controller_cpu_time_s,controller_frequency_hz,controller_cum_wall_time_s,controller_cum_cpu_time_s
PPO,6,8.5,0.5,0.5,-0.7,0.5947265625,0.2652767300605774,-0.5768371820449829,0.281491056377893,-2.127148151397705,5.175495624542236,-1.859117865562439,1.5564141273498535,-0.44548043608665466,5.547067165374756,20.396926935830002,14.591260901850182,7.49593740649412,3.5706528153928603,0.8872140911063435,0.8872140911063435,47.82920624177986,4.7829206241779865,267.91756739502796,0.0002721370001381729,0.00026950200000008806,3674.619766853707,0.022915137004019925,0.022694591999991687
PPO,6,8.6,0.5,0.5,-0.7,0.6003997921943665,0.2592790424823761,-0.5848408937454224,0.2851110615430884,0.3657735586166382,4.681533336639404,-1.7620402574539185,1.347510576248169,-0.65523362159729,5.782402992248535,17.04907553083878,18.0504460533556,6.093331695610907,6.810566589684814,0.8186377814638215,0.8186377814638215,49.64069543241774,4.9640695432417745,272.8816369382697,0.00026861099831876345,0.00026592900000022013,3722.8557514733243,0.02318374800233869,0.022960520999991907
PPO,6,8.700000000000001,0.5,0.5,-0.7,0.606252133846283,0.25497862696647644,-0.5932780504226685,0.2876013972700898,2.625845193862915,4.140010833740234,-1.6639881134033203,1.1461395025253296,-0.8616257905960083,6.061853408813477,14.284543034542772,21.497962704423745,5.142844835754236,10.594379826690599,0.7512653760761077,0.7512653760761077,53.02226115356356,5.302226115356357,278.18386305362606,0.0003022239980055019,0.0002919679999999758,3308.804087694569,0.02348597200034419,0.023252488999991883
PPO,6,8.8,0.5,0.5,-0.7,0.6127082705497742,0.2522757351398468,-0.6014430522918701,0.28945455185981694,4.944982528686523,4.002303123474121,-1.397713303565979,1.0111995935440063,-0.7660715579986572,5.8224639892578125,10.55882212327514,23.85203011353414,2.8324099780674032,12.810937560447666,0.5783559296871946,0.5783559296871946,51.21091163469873,5.121091163469874,283.304954217096,0.00029111700132489204,0.0002884030000007698,3435.045000631829,0.023777089001669083,0.023540891999992652
PPO,6,8.9,0.5,0.5,-0.7,0.6202400326728821,0.2520546317100525,-0.6087068915367126,0.29029123783969607,6.113901615142822,3.3726449012756348,-1.6567249298095703,0.9033160209655762,-0.8683792352676392,6.26997709274292,9.790969085361493,26.42089164820986,3.280641275045953,16.579579897689868,0.7463519218432302,0.7463519218432302,57.56478574999363,5.756478574999364,289.0614327920953,0.0002757580004981719,0.0002731859999993702,3626.368040794629,0.024052847002167255,0.023814077999992023
PPO,6,9.0,0.5,0.5,-0.7,0.6286110281944275,0.2552116811275482,-0.6150726675987244,0.2892659147193559,8.120357513427734,2.949864387512207,-1.4047510623931885,0.5906769037246704,-0.33548009395599365,5.236828804016113,4.712480560235321,24.84385556662017,0.635218346887208,16.35192007586355,0.582729625966212,0.582729625966212,47.70893380153866,4.770893380153868,293.83232617224917,0.0002752010004769545,0.0002725249999997459,3633.7077200551116,0.02432804800264421,0.02408660299999177
PPO,6,9.1,0.5,0.5,-0.7,0.6369996666908264,0.2633688747882843,-0.6202607750892639,0.28481843704670023,8.235344886779785,1.6595969200134277,-2.2903623580932617,0.4537133574485779,-0.7510190010070801,6.499536037445068,6.360478112695758,27.982701210513444,3.413894834993695,22.8460014752304,1.2131774816450906,1.2131774816450906,63.02943059672347,6.302943059672348,300.13526923192154,0.00027800600219052285,0.00027528700000001294,3597.044639758104,0.024606054004834732,0.02436188999999178
PPO,6,9.200000000000001,0.5,0.5,-0.7,0.6449955701828003,0.27611371874809265,-0.624647855758667,0.2771763481020886,9.599767684936523,1.935257077217102,-1.429405689239502,-0.11997562646865845,0.058978356420993805,3.9477148056030273,0.7102789984439363,20.69826061896019,0.42263624493492424,15.360721428950942,0.5981378755021639,0.5981378755021639,38.38817304229431,3.8388173042294325,303.97408653615105,0.000280905998806702,0.0002781779999994072,3559.909735812098,0.024886960003641434,0.02464006799999119
PPO,6,9.3,0.5,0.5,-0.7,0.649096667766571,0.2946363091468811,-0.6283850073814392,0.263690669208577,8.609758377075195,-0.012591546401381493,-3.975543975830078,0.3053174912929535,-0.6744800806045532,6.701687335968018,4.920035033008911,26.730075088930317,4.9426147447553745,26.76974897955897,2.774360464832859,2.774360464832859,68.91119477591928,6.89111947759193,310.865206013743,0.00028046200168319046,0.00027744399999996006,3565.545400084532,0.025167422005324624,0.02491751199999115
PPO,6,9.4,0.5,0.5,-0.7,0.6531434059143066,0.31717294454574585,-0.6316273212432861,0.24809969403744897,9.67735767364502,1.6214087009429932,-1.6641294956207275,-0.5149266123771667,0.03561355173587799,3.43151593208313,0.09116504584567182,18.51850309296869,0.9059226422947575,14.188257238040299,0.7513611259976533,0.7513611259976533,35.20657027114473,3.5206570271144724,314.3858630408574,0.00026975600121659227,0.0002669669999999513,3707.0537652175562,0.025437178006541217,0.0251844789999911
PPO,6,9.5,0.5,0.5,-0.7,0.6500827670097351,0.3438160717487335,-0.6349088549613953,0.22617496227419132,9.591678619384766,-1.0348737239837646,-4.70775032043457,-0.31515979766845703,-0.6011033058166504,5.552748203277588,1.2718243503458946,22.24954677772065,2.620457514239883,25.38546532760382,3.5750998575036848,3.5750998575036848,58.67749368491762,5.867749368491763,320.25361240934916,0.00027304400282446295,0.00027041299999996937,3662.4133460381813,0.02571022200936568,0.02545489199999107
PPO,6,9.600000000000001,0.5,0.5,-0.7,0.6457569003105164,0.37464261054992676,-0.6380252242088318,0.20199114315294298,8.994790077209473,1.7474623918533325,-2.320431709289551,-0.29740333557128906,-0.13501617312431335,2.6113510131835938,0.11615436022750812,14.99010618024419,1.7739419069775895,10.688212168542421,1.237146787451201,1.237146787451201,30.042708190894114,3.0042708190894114,323.2578832284385,0.0002671149995876476,0.0002642740000000643,3743.705900244187,0.025977337008953327,0.025719165999991134
PPO,6,9.700000000000001,0.5,0.5,-0.7,0.6328396797180176,0.40662285685539246,-0.6418036818504333,0.1724890802793023,8.615243911743164,-1.7801073789596558,-4.894044876098633,-0.4791182279586792,-0.6740124225616455,3.790708303451538,0.16567949449910843,13.785694156150159,0.9239308653501519,18.51880067274696,3.78939576412094,3.78939576412094,40.97289671698826,4.097289671698826,327.35517290013735,0.0002876030011975672,0.0002851040000004801,3477.01517660122,0.026264940010150895,0.026004269999991614
