time,error
116.0,0.030758878872912527
116.1,0.030730348258753988
116.2,0.030709988407559057
116.3,0.030696841316245733
116.4,0.030687006348844203
116.5,0.03068194219018722
116.6,0.030679144867486515
116.7,0.030679784167100686
116.8,0.03068215448355723
116.9,0.030687752756704222
117.0,0.03069476180075344
117.1,0.030704730716529294
117.2,0.030716042364944744
117.3,0.030729840916481004
117.4,0.030745865142600894
117.5,0.030764891370714212
117.6,0.030786162404561987
117.7,0.030808259301591878
117.8,0.030830902115697785
117.9,0.03085284024744099
118.0,0.03087366749425623
118.1,0.030892594539930256
118.2,0.030909614485720754
118.3,0.0309244068811565
118.4,0.03093754925649383
118.5,0.030948778893847124
118.6,0.030958959542887538
118.7,0.030967980620294915
118.8,0.03097668331010849
118.9,0.03098487711208113
119.0,0.03099324679641638
119.1,0.031001490643171023
119.2,0.0310100650227145
119.3,0.031018556694469367
119.4,0.03102739150672822
119.5,0.031036156368250942
119.6,0.03104495103424965
119.7,0.031053451638078614
119.8,0.031061741411208
119.9,0.031069315213696866
120.0,0.03107618408090172
120.1,0.031081767318711286
120.2,0.03108588741852055
120.3,0.031087775872995896
120.4,0.031087169986289978
120.5,0.031083173932077105
120.6,0.031075170438713644
120.7,0.03106369377135056
120.8,0.031048679595362446
120.9,0.031030142642289173
121.0,0.03100823453244517
121.1,0.030983315429059306
121.2,0.030954801744956836
121.3,0.030923593920586672
121.4,0.03088903182059172
121.5,0.030851923648430996
121.6,0.030811898820750458
121.7,0.030769672442208896
121.8,0.03072474035004222
121.9,0.030676497062977818
122.0,0.030630539623373945
122.1,0.030586170965293886
122.2,0.030547817066908768
122.3,0.03051435781692268
122.4,0.03048946087255981
122.5,0.03046921042280243
122.6,0.03045295919652979
122.7,0.03044017212713527
122.8,0.030429956702098575
122.9,0.030422709802119936
123.0,0.030417798609494052
123.1,0.03041584717934596
123.2,0.030416184446026073
123.3,0.030419438923459188
123.4,0.030425020237398435
123.5,0.030433233944981274
123.6,0.03044351270366127
123.7,0.03045688364182789
123.8,0.030472764796687365
123.9,0.03049191563261277
124.0,0.030513922576236707
124.1,0.030539340422822865
124.2,0.03056654715429511
124.3,0.030595049893773985
124.4,0.03062353096752389
124.5,0.03065086445718457
124.6,0.030675102103221354
124.7,0.03069539444034158
124.8,0.030710201951940113
124.9,0.030720002930743902
125.0,0.03072636695933718
125.1,0.030729051193943768
125.2,0.030729108294166852
125.3,0.030726512975400647
125.4,0.03072094167767425
125.5,0.030712278071020154
125.6,0.030700846885367422
125.7,0.030686104566778106
