time,error
36.7,0.008238275571142798
36.8,0.006764505293817385
36.9,0.005323194507956069
37.0,0.0039469354581401425
37.1,0.0026920547253352295
37.2,0.0017282483754664246
37.3,0.001550438068156607
37.4,0.002264055566961874
37.5,0.0032928915004173235
37.6,0.00439564550246079
37.7,0.0055129681199749285
37.8,0.006627427445459862
37.9,0.0077315266683746775
38.0,0.008818120316730012
38.1,0.009876674757242835
38.2,0.010892566650495006
38.3,0.011846346190915787
38.4,0.01271545891130223
38.5,0.013475650217463005
38.6,0.01410230424268555
38.7,0.014574746150890945
38.8,0.014880832738771879
38.9,0.015014001913556245
39.0,0.014970375288159978
39.1,0.014747662714355219
39.2,0.014345321445741046
39.3,0.013763978860895539
39.4,0.013005746229280073
39.5,0.012074132304873062
39.6,0.010974480296338861
39.7,0.009713192829063706
39.8,0.00829933387893952
39.9,0.00674591979099472
40.0,0.005089831083087554
40.1,0.0034100694116167103
40.2,0.001958674984665983
40.3,0.0017453533509970128
40.4,0.0029960051485200855
40.5,0.00452925048376
40.6,0.005997781854850498
40.7,0.007308160049151524
40.8,0.00841945671198848
40.9,0.009310009603166755
41.0,0.009969414318451126
41.1,0.010394420039152323
41.2,0.010587245860825796
41.3,0.010551714877791921
41.4,0.010293027728490773
41.5,0.009817374616583585
41.6,0.009132025693052914
41.7,0.008250966445021369
41.8,0.007204941338390909
41.9,0.0060362224837187325
42.0,0.00479671970260533
42.1,0.003545469160756205
42.2,0.002353594205901337
42.3,0.0013415053382134323
42.4,0.0009256419877506621
42.5,0.0014152413716584432
42.6,0.0021045129493045657
42.7,0.002705961760022211
42.8,0.0031548079274097995
42.9,0.0034282127068205664
43.0,0.003526515727715972
43.1,0.003464096947605816
43.2,0.003266413626712734
43.3,0.0029665824223732117
43.4,0.00260187132568587
43.5,0.0022099765877096745
43.6,0.0018256313330480738
43.7,0.0014785466877182763
43.8,0.0011909902937986374
43.9,0.000975602648260335
44.0,0.0008344480379382013
44.1,0.0007618793758439983
44.2,0.000749064740032752
44.3,0.0007880443940344551
44.4,0.0008681272217234931
44.5,0.0009717892949102219
44.6,0.0010750085672068992
44.7,0.001149147190806214
44.8,0.001166926940250519
44.9,0.0011057379320196922
45.0,0.0009480943181023459
45.1,0.0006854162846113557
45.2,0.00035544456645523223
45.3,0.000440263132580901
45.4,0.0010701101524983887
45.5,0.0018910735253972306
45.6,0.0028496636587227718
45.7,0.003914058649907884
45.8,0.005047331044314412
45.9,0.0062056890480206624
46.0,0.007341064173545618
46.1,0.008403195411721218
46.2,0.009345001340718638
46.3,0.010134099097412827
46.4,0.01074716783264417
46.5,0.011169595759992632
46.6,0.011393767088891905
46.7,0.011417684856485876
46.8,0.011244163419972138
46.9,0.010877042459907574
47.0,0.010320873928544385
47.1,0.009580911356685881
47.2,0.008663913997660045
47.3,0.007578005215683185
47.4,0.006333266787813022
47.5,0.004944073760426755
47.6,0.0034393337230369287
47.7,0.0019427422178543447
47.8,0.0012194899129319393
47.9,0.0023528490471018317
48.0,0.003951026049961634
48.1,0.0055347081084832555
48.2,0.007004047084863597
48.3,0.008314033978461503
48.4,0.009438477143738902
48.5,0.010362085762852129
48.6,0.011075910769039675
48.7,0.011574369055294784
48.8,0.011854453843190846
