num_timesteps,train/approx_kl,train/clip_fraction,train/clip_range,train/entropy_loss,train/explained_variance,train/learning_rate,train/loss,train/policy_gradient_loss,train/value_loss,time/fps,time/iterations,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean
315392,0.014741195365786552,0.18857421875,0.2,-6.059732706844807,0.9336270093917847,0.0003,-0.02102605439722538,-0.023716534339473582,0.0012330161707723164,nan,nan,nan,nan,nan
317440,0.017505189403891563,0.217333984375,0.2,-6.0403956234455105,0.9251129031181335,0.0003,0.003940043039619923,-0.027467090325080788,0.0010913707245890692,nan,nan,nan,nan,nan
319488,0.017996395006775856,0.215869140625,0.2,-6.000602523982525,0.9490786790847778,0.0003,-0.049758732318878174,-0.027069470708374864,0.0009409692035660556,nan,nan,nan,nan,nan
321536,0.01861383207142353,0.22119140625,0.2,-5.958550673723221,0.9443145394325256,0.0003,-0.004154902417212725,-0.023316300855367445,0.0010699660067075456,nan,nan,nan,nan,nan
323584,0.019778506830334663,0.2076171875,0.2,-5.930545222759247,0.9360936880111694,0.0003,-0.045840345323085785,-0.02287368287652498,0.0011485908996291983,nan,nan,nan,nan,nan
325632,0.02010759897530079,0.228125,0.2,-5.902101218700409,0.922664999961853,0.0003,-0.025652332231402397,-0.023005183709028643,0.0010808003492456919,nan,nan,nan,nan,nan
327680,0.019199663773179054,0.238525390625,0.2,-5.880401356518268,0.9238719940185547,0.0003,0.008274601772427559,-0.026564950446481817,0.0013559011442339397,nan,nan,nan,nan,nan
329728,0.01504034735262394,0.19755859375,0.2,-5.890016734600067,0.9448559284210205,0.0003,-0.03712199628353119,-0.021948252414586023,0.001192762501341349,nan,nan,nan,nan,nan
331776,0.017704712226986885,0.210595703125,0.2,-5.863872368633747,0.9039504528045654,0.0003,-0.0346389003098011,-0.025323755895078646,0.001608443543773319,nan,nan,nan,nan,nan
333824,0.015460165217518806,0.205712890625,0.2,-5.844537222385407,0.9554028511047363,0.0003,-0.05905866250395775,-0.023376045248733136,0.0009033171139890328,nan,nan,nan,nan,nan
335872,0.0209384486079216,0.230615234375,0.2,-5.82091473788023,0.9510123133659363,0.0003,-0.042543262243270874,-0.024660111592675095,0.0010723886316554854,nan,nan,nan,nan,nan
337920,0.017780248075723648,0.2103515625,0.2,-5.786283127963543,0.9450309872627258,0.0003,-0.018917977809906006,-0.024079097853973507,0.0012753996244100562,nan,nan,nan,nan,nan
339968,0.023006286472082138,0.196044921875,0.2,-5.763538692891598,0.7366085648536682,0.0003,-0.03756378963589668,-0.010328856663545594,0.0023372557221591705,nan,nan,nan,nan,nan
342016,0.018652215600013733,0.19326171875,0.2,-5.733034294843674,0.914760410785675,0.0003,-0.028298331424593925,-0.02327506971778348,0.0012534749925180223,nan,nan,nan,nan,nan
344064,0.016457201912999153,0.20341796875,0.2,-5.703912989795208,0.9365112781524658,0.0003,-0.046478308737277985,-0.025085866752488074,0.0012348674828899675,nan,nan,nan,nan,nan
346112,0.01779218763113022,0.200732421875,0.2,-5.691341325640678,0.9577754735946655,0.0003,-0.03365440294146538,-0.01748792832149775,0.0010103214721311816,nan,nan,nan,nan,nan
348160,0.015417980961501598,0.210546875,0.2,-5.671324169635772,0.9211120009422302,0.0003,-0.04434337839484215,-0.020585336306248793,0.0013016944598348346,nan,nan,nan,nan,nan
350208,0.019598914310336113,0.242919921875,0.2,-5.647976475954056,0.9446660280227661,0.0003,0.016910364851355553,-0.026672359097574372,0.0013183034528992722,nan,nan,nan,nan,nan
352256,0.016649167984724045,0.191748046875,0.2,-5.6297617763280865,0.9579497575759888,0.0003,-0.023752788081765175,-0.018168170308490515,0.001056306657028472,nan,nan,nan,nan,nan
354304,0.02353684976696968,0.1916015625,0.2,-5.6235491499304775,0.8055654168128967,0.0003,0.07601471990346909,-0.01668289140507113,0.004013301905615663,nan,nan,nan,nan,nan
356352,0.019040554761886597,0.2060546875,0.2,-5.616507121920586,0.9284782409667969,0.0003,-0.0323369987308979,-0.022403272458177526,0.0015878569527558283,nan,nan,nan,nan,nan
358400,0.019614294171333313,0.228466796875,0.2,-5.593370001018047,0.9172042608261108,0.0003,-0.05273005738854408,-0.02679372764978325,0.0018204138625151245,nan,nan,nan,nan,nan
360448,0.017283152788877487,0.201220703125,0.2,-5.569583234190941,0.9418669939041138,0.0003,-0.013626579195261002,-0.020863284766528524,0.001385826356636244,nan,nan,nan,nan,nan
362496,0.01604694500565529,0.18125,0.2,-5.535389697551727,0.904438853263855,0.0003,-0.040234047919511795,-0.02019490367092658,0.0017092533489631023,nan,nan,nan,nan,nan
364544,0.01943470723927021,0.215673828125,0.2,-5.498203317821026,0.9406805038452148,0.0003,-0.044113293290138245,-0.023870145063847305,0.0011411464001866989,nan,nan,nan,nan,nan
366592,0.01828787848353386,0.21240234375,0.2,-5.452262338995934,0.9447709918022156,0.0003,-0.03133353590965271,-0.022295783106528688,0.0014174407889186113,nan,nan,nan,nan,nan
368640,0.020054716616868973,0.240625,0.2,-5.418342985212803,0.9328582286834717,0.0003,-0.04854173958301544,-0.02752650747424923,0.0011254541954258458,nan,nan,nan,nan,nan
370688,0.019802061840891838,0.22900390625,0.2,-5.409394581615925,0.943092942237854,0.0003,-0.029322149232029915,-0.024958250428608154,0.0012335414610788575,nan,nan,nan,nan,nan
372736,0.018056223168969154,0.209619140625,0.2,-5.406850925087928,0.9447906017303467,0.0003,-0.04284844174981117,-0.017410479129466694,0.001337985205645964,nan,nan,nan,nan,nan
374784,0.0166303887963295,0.203857421875,0.2,-5.406148247420788,0.943271279335022,0.0003,-0.026654213666915894,-0.01981759595364565,0.0011787511894908675,nan,nan,nan,nan,nan
376832,0.01656988263130188,0.205859375,0.2,-5.404202312231064,0.9623386859893799,0.0003,-0.03241129592061043,-0.020775450742803514,0.0008618666831353039,nan,nan,nan,nan,nan
378880,0.016062892973423004,0.182568359375,0.2,-5.367466099560261,0.9447224736213684,0.0003,-0.03841770067811012,-0.019312743010232225,0.0012173643969617843,nan,nan,nan,nan,nan
380928,0.018790315836668015,0.2134765625,0.2,-5.322663091123104,0.9490246176719666,0.0003,-0.04696831852197647,-0.02078884428992751,0.0013114119406964163,nan,nan,nan,nan,nan
382976,0.01771630346775055,0.199853515625,0.2,-5.301270964741707,0.9449675679206848,0.0003,-0.021185049787163734,-0.023623388310079464,0.0014422082367673283,nan,nan,nan,nan,nan
385024,0.02161201275885105,0.231787109375,0.2,-5.287712742388249,0.9472060203552246,0.0003,-0.015802236273884773,-0.025632945742108858,0.0013399739266787946,nan,nan,nan,nan,nan
387072,0.023464534431695938,0.244287109375,0.2,-5.281150956451893,0.9558037519454956,0.0003,-0.04062371701002121,-0.02421829995146254,0.0009927289495863078,nan,nan,nan,nan,nan
389120,0.01936882920563221,0.201123046875,0.2,-5.286508113145828,0.9195517301559448,0.0003,-0.03198859468102455,-0.02023170356696937,0.0015483106779356603,nan,nan,nan,nan,nan
391168,0.01802685111761093,0.218798828125,0.2,-5.272027204930782,0.9470744729042053,0.0003,-0.037274159491062164,-0.023140464515017813,0.001511787985509727,nan,nan,nan,nan,nan
393216,0.018974849954247475,0.22099609375,0.2,-5.2599151968956,0.9416621923446655,0.0003,-0.01736459694802761,-0.0205693343130406,0.0014657531426564673,nan,nan,nan,nan,nan
395264,0.021913902834057808,0.232568359375,0.2,-5.261525245010853,0.8460592031478882,0.0003,0.021339425817131996,-0.017662577799637803,0.003313877915024932,nan,nan,nan,nan,nan
397312,0.018505733460187912,0.220556640625,0.2,-5.272195449471473,0.9090906977653503,0.0003,-0.03452341631054878,-0.02287644090829417,0.0018123658719559899,nan,nan,nan,nan,nan
399360,0.01746225357055664,0.22705078125,0.2,-5.279361140727997,0.9514938592910767,0.0003,-0.06238129734992981,-0.023178114077745705,0.001078453239369992,nan,nan,nan,nan,nan
401408,0.020557550713419914,0.224755859375,0.2,-5.242046637833118,0.9431425333023071,0.0003,-0.033085405826568604,-0.02442610003054142,0.0013289587357576238,nan,nan,nan,nan,nan
403456,0.020055869594216347,0.214208984375,0.2,-5.186441354453564,0.9503487348556519,0.0003,-0.029336517676711082,-0.024165787959645968,0.0011782274650613545,nan,nan,nan,nan,nan
405504,0.018352258950471878,0.2283203125,0.2,-5.164674864709378,0.9479221701622009,0.0003,-0.04054125025868416,-0.025195769043057224,0.0012822865377529525,nan,nan,nan,nan,nan
407552,0.022384796291589737,0.2443359375,0.2,-5.158865617215634,0.9610916376113892,0.0003,-0.03649046644568443,-0.02579859577672323,0.0010853878971829544,nan,nan,nan,nan,nan
409600,0.019609522074460983,0.21591796875,0.2,-5.1698840200901035,0.9519962072372437,0.0003,-0.027702856808900833,-0.023907960037468,0.0013894087710468739,nan,nan,nan,nan,nan
411648,0.017516199499368668,0.221240234375,0.2,-5.179229290783406,0.9498782157897949,0.0003,-0.02146405540406704,-0.02422454934057896,0.001395963523827959,nan,nan,nan,nan,nan
413696,0.018791882321238518,0.1984375,0.2,-5.178687629103661,0.9527101516723633,0.0003,-0.037468321621418,-0.020494860964390682,0.001167096470726392,nan,nan,nan,nan,nan
415744,0.01975203864276409,0.214794921875,0.2,-5.167444421350956,0.9486569166183472,0.0003,-0.006731993053108454,-0.022908266726881267,0.001410377376669203,nan,nan,nan,nan,nan
417792,0.017171557992696762,0.190380859375,0.2,-5.169146586954594,0.9395085573196411,0.0003,-0.03161408752202988,-0.02031180905760266,0.0013599822654214223,nan,nan,nan,nan,nan
419840,0.018967323005199432,0.225146484375,0.2,-5.162333452701569,0.9490204453468323,0.0003,-0.036760784685611725,-0.0241469686923665,0.0011595065004257777,nan,nan,nan,nan,nan
421888,0.01946978084743023,0.2080078125,0.2,-5.14469548612833,0.9494333267211914,0.0003,-0.058360859751701355,-0.025495348983531584,0.0012374810117762535,nan,nan,nan,nan,nan
423936,0.019940996542572975,0.220361328125,0.2,-5.1498720943927765,0.9331485033035278,0.0003,-0.051677919924259186,-0.024947438012168276,0.0015820089924091008,nan,nan,nan,nan,nan
425984,0.018751639872789383,0.205908203125,0.2,-5.146319781243801,0.9425922632217407,0.0003,-0.05400364473462105,-0.023374769985093736,0.0013195515572078874,nan,nan,nan,nan,nan
428032,0.02103305608034134,0.218115234375,0.2,-5.133009167015553,0.9503500461578369,0.0003,-0.006233899854123592,-0.021517599435173906,0.0012994841425097547,nan,nan,nan,nan,nan
430080,0.020000193268060684,0.234912109375,0.2,-5.111055107414723,0.9573435187339783,0.0003,-0.011804427951574326,-0.02764912069105776,0.001087643393111648,nan,nan,nan,nan,nan
432128,0.02069029025733471,0.229052734375,0.2,-5.092535795271397,0.9324299693107605,0.0003,-0.04590863734483719,-0.023947080420475685,0.0011905230264346756,nan,nan,nan,nan,nan
434176,0.020037952810525894,0.246630859375,0.2,-5.072076472640037,0.9425876140594482,0.0003,0.003846466075628996,-0.024332495013368316,0.0012898992292321055,nan,nan,nan,nan,nan
436224,0.02031329832971096,0.236572265625,0.2,-5.077118611335754,0.9505444169044495,0.0003,-0.04991214722394943,-0.02689049456967041,0.001208104128636478,nan,nan,nan,nan,nan
438272,0.023615393787622452,0.244873046875,0.2,-5.0577696964144705,0.9496158957481384,0.0003,-0.02940293587744236,-0.024126178109145257,0.0011262121228355682,nan,nan,nan,nan,nan
440320,0.020032230764627457,0.228759765625,0.2,-5.0324514850974085,0.9627003073692322,0.0003,-0.047484029084444046,-0.021498972826520912,0.0008580303307098802,nan,nan,nan,nan,nan
442368,0.019856508821249008,0.237890625,0.2,-5.031968262791634,0.8643262386322021,0.0003,0.025524765253067017,-0.0219859773904318,0.0023940834225868457,nan,nan,nan,nan,nan
444416,0.0250093936920166,0.250537109375,0.2,-5.041024145483971,0.9432117342948914,0.0003,-0.08374688029289246,-0.029618728515924887,0.0013874929205485386,nan,nan,nan,nan,nan
446464,0.020555492490530014,0.238720703125,0.2,-5.036043424904347,0.9525249004364014,0.0003,-0.04325622692704201,-0.024088206244050524,0.0013571904297350556,nan,nan,nan,nan,nan
448512,0.023292098194360733,0.24599609375,0.2,-5.0217638775706295,0.9386568665504456,0.0003,-0.0654551237821579,-0.026237209350802003,0.001282672807428753,nan,nan,nan,nan,nan
450560,0.018381785601377487,0.21142578125,0.2,-4.970365706086159,0.962652862071991,0.0003,-0.04240364953875542,-0.028231946830055678,0.0010435106990371423,nan,nan,nan,nan,nan
452608,0.02489704079926014,0.246533203125,0.2,-4.925744259357453,0.9531772136688232,0.0003,-0.025371290743350983,-0.023336390595068222,0.0010625605353197897,nan,nan,nan,nan,nan
454656,0.022431999444961548,0.251806640625,0.2,-4.9142325758934025,0.9528734087944031,0.0003,-0.0009393462096340954,-0.026910262543242424,0.001384881769263302,nan,nan,nan,nan,nan
456704,0.022760014981031418,0.240625,0.2,-4.903002789616584,0.952928900718689,0.0003,-0.018609320744872093,-0.023306851441157052,0.0010329165595067025,nan,nan,nan,nan,nan
458752,0.021327853202819824,0.22421875,0.2,-4.864456249773502,0.9587371945381165,0.0003,0.007156700361520052,-0.02342719478838262,0.0012906477379146964,nan,nan,nan,nan,nan
460800,0.021559709683060646,0.24560546875,0.2,-4.83781912624836,0.9651131629943848,0.0003,-0.04399105906486511,-0.023829938472772483,0.001242422319137404,nan,nan,nan,nan,nan
462848,0.019992204383015633,0.24619140625,0.2,-4.822912912070751,0.9644963145256042,0.0003,-0.0009228496346622705,-0.025615825079876232,0.0010561240641436599,nan,nan,nan,nan,nan
464896,0.02115664631128311,0.234765625,0.2,-4.812938590347767,0.9585915803909302,0.0003,-0.07022587209939957,-0.027009305538376792,0.0012051416814756522,nan,nan,nan,nan,nan
466944,0.02112049050629139,0.2349609375,0.2,-4.808272705972195,0.9520060420036316,0.0003,-0.048157669603824615,-0.024541666261211504,0.0013959188769149477,nan,nan,nan,nan,nan
468992,0.02045542001724243,0.244970703125,0.2,-4.797119472920895,0.9567912817001343,0.0003,-0.014956588856875896,-0.028242957992188168,0.0010516860234019987,nan,nan,nan,nan,nan
471040,0.020694687962532043,0.213818359375,0.2,-4.764641503989696,0.9454538226127625,0.0003,-0.0038017891347408295,-0.025057473857305012,0.0012266097768588225,nan,nan,nan,nan,nan
473088,0.04105066508054733,0.253466796875,0.2,-4.7525575324893,0.824943482875824,0.0003,-0.04828919842839241,-0.021715564822079612,0.002893904730262875,nan,nan,nan,nan,nan
475136,0.01974664255976677,0.24833984375,0.2,-4.733929437398911,0.9529629945755005,0.0003,-0.0316220223903656,-0.025813504710095005,0.0013098650885694952,nan,nan,nan,nan,nan
477184,0.023631028831005096,0.237255859375,0.2,-4.7031498610973355,0.9614450335502625,0.0003,-0.024011217057704926,-0.02584245895559434,0.0010023720317803963,nan,nan,nan,nan,nan
479232,0.0195511132478714,0.227734375,0.2,-4.690698401629925,0.9506807923316956,0.0003,-0.04338362440466881,-0.02628291106666438,0.001698227441193012,nan,nan,nan,nan,nan
481280,0.021709397435188293,0.225439453125,0.2,-4.687678919732571,0.9728036522865295,0.0003,-0.03798163682222366,-0.025212713138898835,0.0008937935275753261,nan,nan,nan,nan,nan
483328,0.02169807441532612,0.24873046875,0.2,-4.680751432478428,0.9601503014564514,0.0003,-0.023494873195886612,-0.025190973546705207,0.001072952193499077,nan,nan,nan,nan,nan
485376,0.02290169894695282,0.245654296875,0.2,-4.65298338830471,0.9677475094795227,0.0003,-0.06338778883218765,-0.028615068519138732,0.0010069389554701047,nan,nan,nan,nan,nan
487424,0.030722137540578842,0.243896484375,0.2,-4.623160041868687,0.905217170715332,0.0003,-0.0556962825357914,-0.027264750277390705,0.002856530956341885,nan,nan,nan,nan,nan
489472,0.02385587804019451,0.252392578125,0.2,-4.5973134458065035,0.9455302953720093,0.0003,-0.014585865661501884,-0.024738856658223084,0.0029453909110088716,nan,nan,nan,nan,nan
491520,0.028737440705299377,0.274609375,0.2,-4.5914721801877025,0.9589415192604065,0.0003,-0.05325329676270485,-0.026337076336494646,0.00214667219461262,nan,nan,nan,nan,nan
493568,0.02468956634402275,0.26982421875,0.2,-4.613016639649868,0.9643781781196594,0.0003,-0.03207523003220558,-0.031819779906072654,0.001038671988317219,nan,nan,nan,nan,nan
495616,0.023939626291394234,0.258935546875,0.2,-4.619517686963081,0.9516997337341309,0.0003,-0.02512282133102417,-0.02672073807916604,0.0014103418256127044,nan,nan,nan,nan,nan
497664,0.02434353157877922,0.25283203125,0.2,-4.629582922160625,0.9614208936691284,0.0003,-0.04969309642910957,-0.027641550840053243,0.0012282286457775625,nan,nan,nan,nan,nan
499712,0.02345658652484417,0.253515625,0.2,-4.651994933187962,0.9589387774467468,0.0003,-0.0491177961230278,-0.028689093864522876,0.0012281614644052753,nan,nan,nan,nan,nan
501760,0.01807253062725067,0.2275390625,0.2,-4.664683212339878,0.96015864610672,0.0003,-0.027447698637843132,-0.021761490435164888,0.0011149052979817498,nan,nan,nan,nan,nan
503808,0.01806556060910225,0.233935546875,0.2,-4.663543942570686,0.9520034790039062,0.0003,-0.044804539531469345,-0.020424883815576323,0.001427907146171492,nan,nan,nan,nan,nan
505856,0.022635474801063538,0.26142578125,0.2,-4.660286515951157,0.9638605117797852,0.0003,-0.04765041917562485,-0.030097116765682587,0.001346554051269777,nan,nan,nan,nan,nan
507904,0.02176615409553051,0.255322265625,0.2,-4.652347618341446,0.9652320742607117,0.0003,-0.028077440336346626,-0.027256048160779756,0.0009539536742522615,nan,nan,nan,nan,nan
509952,0.02542685717344284,0.258251953125,0.2,-4.613690854609013,0.949593722820282,0.0003,-0.06151147931814194,-0.026143154213787056,0.0015877335326877073,nan,nan,nan,nan,nan
512000,0.023508939892053604,0.24326171875,0.2,-4.582700249552727,0.9672706723213196,0.0003,-0.03237650915980339,-0.02980804940452799,0.0009483099094723002,nan,nan,nan,nan,nan
514048,0.023673510178923607,0.257763671875,0.2,-4.536752754449845,0.9593203663825989,0.0003,-0.03620857000350952,-0.026671171716589014,0.001268963385882671,nan,nan,nan,nan,nan
516096,0.027190562337636948,0.26015625,0.2,-4.4990073695778845,0.9401389360427856,0.0003,-0.06718748062849045,-0.029533629967772868,0.0019068067269472522,nan,nan,nan,nan,nan
518144,0.019199416041374207,0.22021484375,0.2,-4.486501771211624,0.9529033303260803,0.0003,-0.05498824641108513,-0.023106589150847866,0.0015412875753099797,nan,nan,nan,nan,nan
520192,0.022334309294819832,0.25634765625,0.2,-4.4847099259495735,0.9649813771247864,0.0003,-0.05433190241456032,-0.027245208134991115,0.0010284503902767029,nan,nan,nan,nan,nan
522240,0.02120382711291313,0.232958984375,0.2,-4.484233172237873,0.9573603868484497,0.0003,-0.03915495052933693,-0.023349953826982527,0.0013392499700785264,nan,nan,nan,nan,nan
524288,0.024972479790449142,0.24140625,0.2,-4.489137215912342,0.9638592600822449,0.0003,-0.00489338394254446,-0.026379542563518044,0.0009816428174417523,nan,nan,nan,nan,nan
526336,0.02587283030152321,0.26337890625,0.2,-4.444974090158939,0.9636805057525635,0.0003,-0.0434584878385067,-0.02745559914765181,0.0010259863466671958,nan,nan,nan,nan,nan
528384,0.021781092509627342,0.255224609375,0.2,-4.3950758427381516,0.9502788782119751,0.0003,-0.05685439705848694,-0.02755402877810411,0.0017304447654169052,nan,nan,nan,nan,nan
530432,0.0217779241502285,0.237060546875,0.2,-4.382923600077629,0.9668307304382324,0.0003,-0.02562689036130905,-0.02436864586925367,0.0010427546314531356,nan,nan,nan,nan,nan
532480,0.023576293140649796,0.286865234375,0.2,-4.35877156406641,0.9581913948059082,0.0003,-0.026034735143184662,-0.026631146771251224,0.001274555593590776,nan,nan,nan,nan,nan
534528,0.02458193525671959,0.2650390625,0.2,-4.337404030561447,0.950840950012207,0.0003,-0.06555193662643433,-0.025757209154835436,0.0014341254953251336,nan,nan,nan,nan,nan
536576,0.024652279913425446,0.272314453125,0.2,-4.31913244575262,0.9600235819816589,0.0003,-0.049728021025657654,-0.02660942246147897,0.0012308097446293686,nan,nan,nan,nan,nan
538624,0.024260686710476875,0.2708984375,0.2,-4.327047535777092,0.9677641987800598,0.0003,-0.041715357452631,-0.029778642435849177,0.001146249632074614,nan,nan,nan,nan,nan
540672,0.033373769372701645,0.2798828125,0.2,-4.313526353240013,0.920062243938446,0.0003,-0.050672728568315506,-0.02235884154215455,0.003227488928860112,nan,nan,nan,nan,nan
542720,0.02649696171283722,0.257568359375,0.2,-4.266648156940937,0.9248382449150085,0.0003,-0.046609729528427124,-0.023663652648974676,0.0016318039382895223,nan,nan,nan,nan,nan
544768,0.02387760393321514,0.25048828125,0.2,-4.248725900053978,0.9507765173912048,0.0003,-0.04110991954803467,-0.02468546072486788,0.001220303017544211,nan,nan,nan,nan,nan
546816,0.021982617676258087,0.269775390625,0.2,-4.2175128445029255,0.9604486227035522,0.0003,-0.03517790883779526,-0.03038819706416689,0.0014305151901680801,nan,nan,nan,nan,nan
548864,0.034627582877874374,0.29248046875,0.2,-4.194376863539219,0.9133306741714478,0.0003,-0.044501591473817825,-0.03091861527354922,0.005109031883876014,nan,nan,nan,nan,nan
550912,0.025697488337755203,0.27314453125,0.2,-4.1912821844220165,0.9429441094398499,0.0003,-0.06486346572637558,-0.031384967296617106,0.001897510122944368,nan,nan,nan,nan,nan
552960,0.029144736006855965,0.27900390625,0.2,-4.167810745537281,0.9406227469444275,0.0003,-0.03172926604747772,-0.02087369326472981,0.004845471723456285,nan,nan,nan,nan,nan
555008,0.027747634798288345,0.262548828125,0.2,-4.140516620874405,0.9569308161735535,0.0003,-0.046656765043735504,-0.027692755876341835,0.0018999212325070403,nan,nan,nan,nan,nan
557056,0.025044046342372894,0.272412109375,0.2,-4.1329022467136385,0.9465034604072571,0.0003,-0.0704173743724823,-0.03287867368198931,0.0017742832342264592,nan,nan,nan,nan,nan
559104,0.024043936282396317,0.280029296875,0.2,-4.138134688138962,0.9467118978500366,0.0003,-0.018367750570178032,-0.028724483906989916,0.0019556566197934445,nan,nan,nan,nan,nan
561152,0.026882853358983994,0.2626953125,0.2,-4.1376929700374605,0.9184855818748474,0.0003,-0.04773728922009468,-0.021358591623720714,0.010660313550761202,nan,nan,nan,nan,nan
563200,0.02791927196085453,0.2888671875,0.2,-4.12711965739727,0.9479147791862488,0.0003,-0.03168318420648575,-0.02065865311669768,0.011864704800245818,nan,nan,nan,nan,nan
565248,0.028039604425430298,0.28037109375,0.2,-4.125610400736332,0.9637220501899719,0.0003,-0.052663978189229965,-0.0233617508187308,0.00639616685002693,nan,nan,nan,nan,nan
567296,0.027930710464715958,0.28662109375,0.2,-4.097002092003822,0.8475801944732666,0.0003,-0.042957380414009094,-0.025839612419804325,0.003198678673652466,nan,nan,nan,nan,nan
569344,0.027443652972579002,0.247021484375,0.2,-4.100668168067932,0.9323757886886597,0.0003,-0.06282021105289459,-0.022310591109999223,0.017395087151817278,nan,nan,nan,nan,nan
571392,0.023894889280200005,0.265185546875,0.2,-4.088241238892079,0.9136409759521484,0.0003,-0.06499791145324707,-0.02816183883260237,0.0023586045575939353,nan,nan,nan,nan,nan
573440,0.028492670506238937,0.27666015625,0.2,-4.093860287964344,0.9470404982566833,0.0003,-0.04542364180088043,-0.02243024685594719,0.00926562145104981,nan,nan,nan,nan,nan
575488,0.02616206184029579,0.26201171875,0.2,-4.077422305941582,0.9320953488349915,0.0003,-0.061116598546504974,-0.027815390127943828,0.00200746041846287,nan,nan,nan,nan,nan
577536,0.025737019255757332,0.264794921875,0.2,-4.05905839651823,0.917639970779419,0.0003,-0.04646681249141693,-0.018602391352760605,0.007985797810397344,nan,nan,nan,nan,nan
579584,0.023673631250858307,0.251953125,0.2,-4.062446001172066,0.9445368051528931,0.0003,-0.03260750323534012,-0.023591912615665935,0.0019851802489938564,nan,nan,nan,nan,nan
581632,0.02869345434010029,0.291845703125,0.2,-4.047170971333981,0.8909405469894409,0.0003,-0.03636641427874565,-0.01829799125116551,0.013430056272045476,nan,nan,nan,nan,nan
583680,0.02584080956876278,0.288818359375,0.2,-4.029093539714813,0.8329276442527771,0.0003,-0.0450989305973053,-0.024097603710833936,0.003894476588538964,nan,nan,nan,nan,nan
585728,0.028030365705490112,0.30595703125,0.2,-4.038161668181419,0.9502626061439514,0.0003,-0.040170736610889435,-0.022988651315972674,0.006199004650625284,nan,nan,nan,nan,nan
587776,0.02538638934493065,0.26650390625,0.2,-4.05531632900238,0.896759033203125,0.0003,-0.031479232013225555,-0.02319632207363611,0.0023497415761084993,nan,nan,nan,nan,nan
589824,0.026510683819651604,0.26767578125,0.2,-4.067777322232724,0.945374071598053,0.0003,-0.02061953768134117,-0.018622749306086917,0.004114123291947181,nan,nan,nan,nan,nan
591872,0.027699876576662064,0.28603515625,0.2,-4.067095914483071,0.8667796850204468,0.0003,-0.016056936234235764,-0.023770362035429572,0.002823398083637585,nan,nan,nan,nan,nan
593920,0.028965715318918228,0.2912109375,0.2,-4.032601177692413,0.9206106066703796,0.0003,-0.026559365913271904,-0.03301545436261222,0.0022543723907801905,nan,nan,nan,nan,nan
595968,0.03261670097708702,0.283544921875,0.2,-4.030892494320869,0.8995848894119263,0.0003,-0.05473949760198593,-0.019957745748979506,0.010115427416894817,nan,nan,nan,nan,nan
598016,0.02399895340204239,0.27509765625,0.2,-4.043144647777081,0.9437914490699768,0.0003,-0.038806114345788956,-0.025816579643287697,0.002311651792297198,nan,nan,nan,nan,nan
600064,0.0282417144626379,0.278759765625,0.2,-4.036471340060234,0.9430598020553589,0.0003,-0.054638732224702835,-0.03138637364318129,0.002111147159121174,nan,nan,nan,nan,nan
602112,0.025220517069101334,0.281103515625,0.2,-4.01380613297224,0.7983037233352661,0.0003,-0.038784272968769073,-0.026355480529309715,0.004361209089984186,nan,nan,nan,nan,nan
604160,0.027267564088106155,0.27265625,0.2,-4.001975921541453,0.9352731704711914,0.0003,-0.05234896391630173,-0.029809420929814222,0.0024425145544228143,nan,nan,nan,nan,nan
606208,0.023923063650727272,0.272216796875,0.2,-3.996620899438858,0.9618653059005737,0.0003,-0.05339880287647247,-0.029853705546702258,0.0016560789385039244,nan,nan,nan,nan,nan
608256,0.033384811133146286,0.29091796875,0.2,-4.016476026177406,0.9485318660736084,0.0003,-0.06305278092622757,-0.023529229608539027,0.003779977593148942,nan,nan,nan,nan,nan
610304,0.02432282641530037,0.252099609375,0.2,-4.030192635953426,0.964329183101654,0.0003,-0.03411898761987686,-0.02578121469996404,0.0015908187901004568,nan,nan,nan,nan,nan
612352,0.03128274530172348,0.293798828125,0.2,-4.026879040896892,0.9625927209854126,0.0003,0.019240349531173706,-0.034760895317594985,0.001537107798139914,nan,nan,nan,nan,nan
614400,0.028513500466942787,0.284912109375,0.2,-4.002344349771738,0.9629557728767395,0.0003,-0.048996005207300186,-0.03176470323669491,0.001788596872574999,nan,nan,nan,nan,nan
616448,0.02400066889822483,0.2587890625,0.2,-3.997029718756676,0.9547284245491028,0.0003,-0.058599621057510376,-0.025186885466973764,0.004634094218636165,nan,nan,nan,nan,nan
618496,0.03001195751130581,0.295751953125,0.2,-4.005608899146319,0.9561333656311035,0.0003,-0.02898842841386795,-0.030659786879550666,0.0015822333354662988,nan,nan,nan,nan,nan
620544,0.02529003843665123,0.26015625,0.2,-4.002353116124868,0.9332976341247559,0.0003,-0.0338936410844326,-0.02656674154350185,0.0022674081827062766,nan,nan,nan,nan,nan
622592,0.02459460124373436,0.272314453125,0.2,-3.9724474057555197,0.9552828073501587,0.0003,-0.057789649814367294,-0.031136308527493384,0.0018229663992315182,nan,nan,nan,nan,nan
624640,0.02496475540101528,0.277880859375,0.2,-3.9392160892486574,0.9616318941116333,0.0003,-0.02655871957540512,-0.02655538099934347,0.0014631415962867323,nan,nan,nan,nan,nan
626688,0.026843152940273285,0.264306640625,0.2,-3.9185040175914763,0.9572892189025879,0.0003,-0.040333718061447144,-0.02846627438411815,0.0016551867220186978,nan,nan,nan,nan,nan
